4001,sit,2019-06-21 08:15:59.320,00:01:00
4001,stand,2019-06-21 08:16:59.320,00:01:00.00
4001,sit,2019-06-21 08:17:59.320,00:01:00.00
4001,stand,2019-06-21 08:18:59.320,00:01:00.00
4001,sit,2019-06-21 08:20:04.320,00:01:00.00
4001,sleep,2019-06-21 08:21:04.320,00:01:00.00
4001,sit,2019-06-21 08:22:04.320,00:01:00.00
4001,sleep,2019-06-21 08:23:04.320,00:01:00.00
4001,stand,2019-06-21 08:24:04.320,00:01:00.00
4001,walk,2019-06-21 08:25:04.320,00:02:00.00
