0.9660604,3.241749,9.108741,2019-03-05 09:54:04.524
0.94690675,3.5817258,8.582016,2019-03-05 09:54:04.672
0.8607155,3.5769374,8.955511,2019-03-05 09:54:04.834
0.91338795,3.6296098,8.831013,2019-03-05 09:54:04.995
0.90859956,3.7014358,8.965088,2019-03-05 09:54:05.154
0.8702923,3.691859,8.883685,2019-03-05 09:54:05.316
0.81283146,3.7972038,8.9124155,2019-03-05 09:54:05.477
0.760159,3.8355112,8.811859,2019-03-05 09:54:05.673
0.8367735,3.8546648,8.8645315,2019-03-05 09:54:05.797
0.89423436,3.8881836,8.850166,2019-03-05 09:54:05.959
0.8655039,3.8355112,8.65863,2019-03-05 09:54:06.117
0.9564836,3.9121256,8.792706,2019-03-05 09:54:06.277
0.961272,4.175488,8.237251,2019-03-05 09:54:06.441
1.0857705,6.05733,3.6403837,2019-03-05 09:54:06.6
-1.4700398,3.8594532,7.5285673,2019-03-05 09:54:06.759
-7.8529816,2.6527755,9.161413,2019-03-05 09:54:06.919
-4.5537715,5.5258174,6.8246717,2019-03-05 09:54:07.08
-4.6830587,5.995081,6.25964,2019-03-05 09:54:07.24
-5.1140146,5.770026,6.791153,2019-03-05 09:54:07.403
-5.0900726,5.602432,6.1064115,2019-03-05 09:54:07.561
-4.960786,5.5258174,6.3889275,2019-03-05 09:54:07.722
-5.118803,5.353435,6.2500634,2019-03-05 09:54:07.883
-5.081693,5.4683566,6.206968,2019-03-05 09:54:08.044
-5.0721164,5.21936,6.341043,2019-03-05 09:54:08.205
-5.0960584,5.2768207,6.206968,2019-03-05 09:54:08.366
-5.2061915,5.104438,6.25964,2019-03-05 09:54:08.525
-5.354632,4.903325,6.1112,2019-03-05 09:54:08.686
-4.923676,4.912902,6.6522894,2019-03-05 09:54:08.846
-5.0242324,4.687847,6.781576,2019-03-05 09:54:09.006
-4.784812,4.261679,7.15986,2019-03-05 09:54:09.167
-4.823119,4.146757,7.2843585,2019-03-05 09:54:09.329
-4.909311,3.9360676,7.217321,2019-03-05 09:54:09.492
-5.019444,4.0557775,7.231686,2019-03-05 09:54:09.651
