x,y,z,timestamp
1.1563994,-8.028955,-4.572925,2019-01-04 11:37:49.698
0.9888053,-7.7943234,-5.6120086,2019-01-04 11:37:49.858
1.328782,-7.3202715,-5.353435,2019-01-04 11:37:50.019
0.7637503,-6.918046,-6.50744,2019-01-04 11:37:50.179
1.1947067,-7.023391,-5.837064,2019-01-04 11:37:50.341
0.82121116,-7.4351935,-5.48751,2019-01-04 11:37:50.502
1.7501614,-6.894104,-3.5338416,2019-01-04 11:37:50.662
1.0175357,-7.1526775,-5.7029886,2019-01-04 11:37:50.823
1.127669,-6.9850836,-5.899313,2019-01-04 11:37:50.981
1.2761095,-6.740875,-5.9663506,2019-01-04 11:37:51.143
1.0893618,-6.884527,-6.555324,2019-01-04 11:37:51.304
1.1994951,-7.595605,-5.699397,2019-01-04 11:37:51.465
1.2378023,-7.94037,-5.2875943,2019-01-04 11:37:51.625
0.92176765,-8.050503,-5.919664,2019-01-04 11:37:51.786
1.1659763,-7.8829093,-4.8853683,2019-01-04 11:37:51.946
1.1563994,-8.074445,-5.029021,2019-01-04 11:37:52.106
0.9935937,-8.146272,-5.129577,2019-01-04 11:37:52.266
1.3096284,-8.51019,-3.8714242,2019-01-04 11:37:52.428
1.0175357,-8.77834,-4.4448357,2019-01-04 11:37:52.587
1.0319009,-8.534132,-4.3023806,2019-01-04 11:37:52.748
0.9600749,-8.519767,-4.24492,2019-01-04 11:37:52.908
1.3431472,-8.222886,-4.770447,2019-01-04 11:37:53.069
0.91219085,-8.333019,-4.1252093,2019-01-04 11:37:53.23
0.9552865,-8.519767,-4.024653,2019-01-04 11:37:53.391
0.79248077,-8.625112,-4.0198646,2019-01-04 11:37:53.552
0.7158663,-8.443152,-5.019444,2019-01-04 11:37:53.712
0.8451532,-8.208521,-4.617218,2019-01-04 11:37:53.873
0.9504981,-8.428787,-4.0773253,2019-01-04 11:37:54.033
1.0941502,-8.491036,-4.0821137,2019-01-04 11:37:54.192
1.1994951,-8.586804,-5.100847,2019-01-04 11:37:54.354
1.328782,-7.5046253,-6.4511766,2019-01-04 11:37:54.515
1.7310078,-6.5086374,-5.651513,2019-01-04 11:37:54.674
0.35673606,-5.981913,-5.804742,2019-01-04 11:37:54.835
-0.08738836,-5.866991,-7.499837,2019-01-04 11:37:54.998
-0.05865794,-3.5110967,-9.894038,2019-01-04 11:37:55.156
-0.1592144,-2.0171149,-9.4535055,2019-01-04 11:37:55.317
-0.4225766,-1.270124,-9.137471,2019-01-04 11:37:55.477
-0.005985504,-2.3139958,-9.774328,2019-01-04 11:37:55.647
-0.09696517,-2.3666685,-8.735245,2019-01-04 11:37:55.798
-0.61411273,-1.3227965,-8.773552,2019-01-04 11:37:55.959
-0.20709845,-1.7250223,-10.324995,2019-01-04 11:37:56.12
0.46208093,-3.3147724,-10.741586,2019-01-04 11:37:56.28
-0.034715924,-1.9452889,-9.166202,2019-01-04 11:37:56.442
0.46208093,-5.412093,-7.6051817,2019-01-04 11:37:56.602
0.107739076,-6.8007298,-7.4806833,2019-01-04 11:37:56.763
0.23702596,-6.8342485,-6.551733,2019-01-04 11:37:56.924
-0.044292733,-8.007407,-5.067328,2019-01-04 11:37:57.084
-0.049081136,-8.1797905,-4.9284644,2019-01-04 11:37:57.243
-1.0019734,-7.4088573,-6.0441623,2019-01-04 11:37:57.404
-1.389834,-6.4463882,-7.4950485,2019-01-04 11:37:57.566
-0.70509243,-3.357868,-8.447941,2019-01-04 11:37:57.726
-1.3706805,-0.9588778,-9.271546,2019-01-04 11:37:57.886
0.093373865,-3.477578,-9.376891,2019-01-04 11:37:58.047
-0.29328972,-2.9125464,-9.118318,2019-01-04 11:37:58.207
-0.997185,-2.8742392,-8.759187,2019-01-04 11:37:58.367
0.25617957,-2.9269116,-9.2907,2019-01-04 11:37:58.528
0.6536171,-2.7162218,-8.965088,2019-01-04 11:37:58.688
-0.5566519,-2.9412768,-9.051279,2019-01-04 11:37:58.849
-0.15442601,-3.1376014,-8.725668,2019-01-04 11:37:59.01
0.7398083,-3.5637693,-9.578004,2019-01-04 11:37:59.172
1.0366893,-4.871003,-7.547721,2019-01-04 11:37:59.331
1.2856863,-6.867768,-4.3598413,2019-01-04 11:37:59.491
0.12689269,-9.76954,-5.2157683,2019-01-04 11:37:59.652
-0.1592144,-9.673772,0.010773907,2019-01-04 11:37:59.812
2.5019407,-6.791153,3.276465,2019-01-04 11:37:59.973
4.0677485,-6.465542,10.353725,2019-01-04 11:38:00.133
4.5274353,-5.3163247,6.9731126,2019-01-04 11:38:00.294
2.8754363,-6.963536,6.0489507,2019-01-04 11:38:00.454
2.822764,-7.7440453,4.981137,2019-01-04 11:38:00.614
2.492364,-8.682572,4.727351,2019-01-04 11:38:00.775
2.846706,-8.773552,3.6116533,2019-01-04 11:38:00.937
2.4971523,-8.323442,4.2102036,2019-01-04 11:38:01.097
2.741361,-8.333019,4.593276,2019-01-04 11:38:01.257
3.5170822,-8.304289,4.602853,2019-01-04 11:38:01.419
2.6551697,-8.100781,4.770447,2019-01-04 11:38:01.578
3.1914709,-8.593987,4.3155484,2019-01-04 11:38:01.739
3.3207579,-7.9667063,4.3538556,2019-01-04 11:38:01.9
2.813187,-8.182184,4.4687777,2019-01-04 11:38:02.059
2.6168625,-8.416816,4.238934,2019-01-04 11:38:02.222
2.6599581,-8.392874,4.301183,2019-01-04 11:38:02.382
2.918532,-8.239645,4.435259,2019-01-04 11:38:02.543
2.932897,-8.268375,4.2916064,2019-01-04 11:38:02.703
2.918532,-8.258799,4.334702,2019-01-04 11:38:02.864
2.9041667,-8.440758,4.325125,2019-01-04 11:38:03.023
2.9472623,-8.321048,4.1814733,2019-01-04 11:38:03.183
3.0478187,-8.244433,3.989937,2019-01-04 11:38:03.348
3.0334535,-8.507795,4.262876,2019-01-04 11:38:03.506
3.0238767,-8.292317,4.056975,2019-01-04 11:38:03.665
2.956839,-8.383297,4.1718965,2019-01-04 11:38:03.826
3.9911342,-8.579621,4.554969,2019-01-04 11:38:03.986
4.072537,-7.023391,4.703409,2019-01-04 11:38:04.147
3.0095115,-6.6403184,5.4647655,2019-01-04 11:38:04.307
3.7325604,-3.843891,6.968324,2019-01-04 11:38:04.469
3.8235402,-2.397793,8.89805,2019-01-04 11:38:04.628
2.1045034,-3.4703953,8.328231,2019-01-04 11:38:04.789
4.283227,-3.9636009,8.620323,2019-01-04 11:38:04.949
2.7988217,-2.8622682,8.505402,2019-01-04 11:38:05.112
1.9321208,-5.6682725,8.127118,2019-01-04 11:38:05.272
2.291251,-4.361038,10.00896,2019-01-04 11:38:05.432
2.0039468,-4.131195,8.60117,2019-01-04 11:38:05.593
1.7549498,-4.547786,8.500613,2019-01-04 11:38:05.753
1.6400281,-4.4663835,8.553286,2019-01-04 11:38:05.912
1.7788919,-4.471172,8.548497,2019-01-04 11:38:06.073
1.7022774,-4.638766,8.48146,2019-01-04 11:38:06.233
1.6927006,-4.6722846,8.505402,2019-01-04 11:38:06.394
1.7549498,-4.619612,8.48984,2019-01-04 11:38:06.554
1.9512744,-4.6339774,8.432379,2019-01-04 11:38:06.716
2.1811178,-4.4328647,8.298303,2019-01-04 11:38:06.876
2.1667526,-4.5142674,8.408437,2019-01-04 11:38:07.037
1.9177556,-4.557363,8.499416,2019-01-04 11:38:07.197
1.8219875,-4.5525746,8.513782,2019-01-04 11:38:07.357
2.2050598,-4.3418846,8.513782,2019-01-04 11:38:07.518
1.9129672,-4.5525746,8.51857,2019-01-04 11:38:07.679
2.267309,-4.4807487,8.39886,2019-01-04 11:38:07.839
1.9033904,-4.614824,8.470686,2019-01-04 11:38:08.0
1.9895816,-4.4999022,8.499416,2019-01-04 11:38:08.16
1.9321208,-4.3754034,8.542512,2019-01-04 11:38:08.32
1.8171991,-4.4280763,8.590396,2019-01-04 11:38:08.483
2.0135236,-4.9883194,8.772355,2019-01-04 11:38:08.642
0.9888053,-4.471172,8.226477,2019-01-04 11:38:08.803
6.069301,-1.483208,7.3071036,2019-01-04 11:38:08.963
5.949591,-3.2788591,7.359776,2019-01-04 11:38:09.124
7.2664022,-4.1264067,6.167464,2019-01-04 11:38:09.283
8.865729,-0.80325466,2.6156654,2019-01-04 11:38:09.444
8.128315,1.3790601,3.788824,2019-01-04 11:38:09.605
