9.27394,-2.0925324,2.184709
9.27394,-2.0590134,2.1990743
9.27394,-2.0207062,2.079364
9.355343,-2.087744,2.1751323
9.594764,-2.1452048,2.2613235
9.293094,-2.0207062,2.136825
9.173384,-1.9297266,2.1320367
9.470264,-2.0590134,2.0458453
9.3026705,-2.1978772,2.1080947
9.336189,-1.9249382,2.1894975
9.27394,-1.6089035,2.1751323
9.613917,-1.9488802,2.0362685
9.202114,-1.5993267,1.8207904
9.652225,-2.0254946,2.280477
9.427169,-1.9057846,2.1511903
9.398438,-1.7046716,2.1942859
9.388862,-1.6903064,2.1990743
9.388862,-1.7429788,2.2469583
9.412804,-1.6041151,2.1655555
9.293094,-1.6280571,2.2756886
9.312247,-1.4939818,2.2421699
9.384073,-1.5993267,2.1176715
9.345766,-1.6711528,2.1942859
9.441534,-1.6376339,2.2996306
9.326612,-1.4796166,2.337938
9.345766,-1.8483237,2.4241292
9.398438,-1.6184803,2.3092074
9.427169,-1.7717092,2.2852654
9.436746,-1.7142484,2.2613235
9.297882,-1.661576,2.4145525
9.326612,-1.8387469,2.4863784
9.321824,-1.8674773,2.4049757
9.345766,-1.6663644,2.337938
9.340978,-1.70946,2.328361
9.321824,-1.7764976,2.3427265
9.340978,-1.685518,2.3475149
9.39365,-1.7477672,2.3092074
9.355343,-1.6567876,2.337938
9.326612,-1.6998832,2.3810337
9.355343,-1.6328455,2.3570917
9.3026705,-1.6567876,2.3475149
9.283517,-1.6519991,2.36188
9.307459,-1.6807296,2.3666685
9.355343,-1.6998832,2.4241292
9.326612,-1.6950948,2.4289176
9.27394,-1.6759412,2.4528596
9.221268,-1.7477672,2.433706
9.269152,-1.7477672,2.553416
9.321824,-1.6089035,2.9029696
9.503783,-2.2026656,3.1663318
8.359355,-1.2497733,4.9045224
7.406463,-1.484405,6.053739
6.3003416,-1.5658079,6.992266
6.137536,-1.5753847,7.265205
6.1040173,-1.8339585,7.6291237
6.0226145,-1.6663644,7.691373
6.171055,-1.7860745,7.619547
6.041768,-1.733402,7.667431
5.959168,-1.6567876,7.627927
6.0597243,-1.7286136,7.680599
5.9160724,-1.6950948,7.73806
5.719748,-1.6424223,7.9966335
5.379771,-2.2888567,8.1402855
4.757279,-2.3223755,8.322245
4.3837833,-2.135628,8.394072
4.1922474,-2.1068976,8.6334915
4.0821137,-2.0398598,8.805874
3.8474822,-1.757344,8.920795
3.6942532,-1.6041151,9.045294
3.359065,-1.5993267,9.26556
3.1004913,-1.5466543,9.184157
3.0238767,-1.5358804,9.149442
3.086126,-1.3826514,9.24521
2.932897,-1.5981296,9.503783
2.966416,-1.5215151,9.451111
3.1292217,-1.258153,9.120711
3.086126,-1.3587095,9.522937
2.2098482,0.11971009,9.307459
1.9656396,0.18674773,9.197326
1.8842367,0.45010993,9.340978
2.0853498,0.22984336,9.508572
2.3008277,0.110133275,9.7240505
2.6312277,-0.05626374,9.54209
2.6264393,0.090979666,9.561244
2.8083985,0.04309563,9.403227
2.468422,0.20590134,9.546879
2.56419,-0.046686932,9.379285
2.80361,-0.089782566,9.436746
2.7509377,-0.08499416,9.340978
2.779668,-0.4441244,8.986636
3.1723173,-1.459266,8.354567
4.259285,-2.8383262,6.803124
5.896919,-3.776853,6.7121444
6.3470287,-3.9348705,5.8023477
6.361394,-4.0880995,6.587646
6.7684083,-4.787206,6.894104
7.0700774,-5.007473,5.931635
6.2704144,-4.71538,5.400122
6.160281,-4.9643774,5.261258
6.5577183,-5.1080294,6.659472
4.201824,-6.1279593,8.215703
2.6551697,-2.8383262,8.775947
3.7469256,-3.9636009,9.657013
3.0334535,-2.4552538,6.941988
3.7373488,-2.9101522,8.742428
5.1116204,-3.5182793,7.7129207
4.9536033,-4.7441106,7.4016747
5.0637364,-5.1463366,6.740875
5.058948,-4.796783,6.8893156
5.145139,-4.8255134,6.7265096
5.1020436,-5.0745106,7.9571295
5.221754,-4.638766,7.0329676
2.4301147,-6.7025676,5.117606
2.3918076,-7.4735007,5.357026
1.3383588,-8.996213,3.120842
1.4820108,-9.340978,2.7665
0.33758244,-8.632295,2.8191724
0.7493851,-9.15423,3.1878796
0.19871874,-9.27394,3.240552
0.055066638,-8.028955,5.064934
0.7733272,-9.522937,3.819949
0.15083471,-8.177396,5.064934
-0.08738836,-6.027403,6.63553
0.50038815,-8.402451,5.5246205
0.39504328,-7.157466,5.1607018
1.8171991,-6.5110316,3.6858735
4.84347,-8.574833,3.657143
4.6471453,-8.565256,3.642778
4.0677485,-8.421604,2.8383262
4.3023806,-8.186973,2.292448
4.259285,-8.311471,3.7098155
4.584896,-7.8039002,2.1583729
4.1922474,-6.803124,4.068946
6.969521,-6.731298,4.0066967
5.853823,-5.4192758,5.5868697
5.116409,-3.1735144,6.649895
5.3941364,-2.3882163,6.2285156
4.757279,-1.9716251,7.023391
8.707711,-3.0107086,6.381745
6.4523735,-3.1160536,6.4152637
6.232107,-3.2501287,6.721721
4.9536033,-3.867833,7.430405
3.359065,-4.3897686,8.148665
2.3678656,-4.1695023,8.694544
3.2345665,-3.8774097,8.5700445
3.0382419,-3.9252937,8.498219
2.5833437,-4.0162735,8.632295
2.5833437,-4.092888,8.574833
2.4732103,-4.0402155,8.656237
2.4540567,-3.9636009,8.651448
2.4636335,-3.954024,8.651448
2.4779987,-4.021062,8.656237
2.3439236,-4.021062,8.656237
2.5258827,-3.8247373,8.67539
2.3199813,-4.0258503,8.689755
2.348712,-4.0785227,8.661025
2.492364,-3.9492357,8.598776
2.2098482,-3.9396589,8.728063
2.372654,-3.9923313,8.747216
2.492364,-4.0019083,8.656237
2.717419,-3.8869865,9.173384
-0.40342298,-6.266823,10.14543
1.2425907,-3.5326445,9.1255
-2.1511903,-4.404134,7.0904284
-1.8016368,-4.8638206,5.333084
0.19871874,-8.531737,4.2173862
4.201824,-13.008895,-2.456451
0.21787235,-7.5788455,-3.5003228
1.0510546,-8.139089,-3.514688
1.0702082,-7.6841903,-5.33907
0.81163436,-8.095993,-4.381389
1.1563994,-8.028955,-4.572925
0.9888053,-7.7943234,-5.6120086
1.328782,-7.3202715,-5.353435
0.7637503,-6.918046,-6.50744
1.1947067,-7.023391,-5.837064
0.82121116,-7.4351935,-5.48751
1.7501614,-6.894104,-3.5338416
1.0175357,-7.1526775,-5.7029886
1.127669,-6.9850836,-5.899313
1.2761095,-6.740875,-5.9663506
1.0893618,-6.884527,-6.555324
1.1994951,-7.595605,-5.699397
1.2378023,-7.94037,-5.2875943
0.92176765,-8.050503,-5.919664
1.1659763,-7.8829093,-4.8853683
1.1563994,-8.074445,-5.029021
0.9935937,-8.146272,-5.129577
1.3096284,-8.51019,-3.8714242
1.0175357,-8.77834,-4.4448357
1.0319009,-8.534132,-4.3023806
0.9600749,-8.519767,-4.24492
1.3431472,-8.222886,-4.770447
0.91219085,-8.333019,-4.1252093
0.9552865,-8.519767,-4.024653
0.79248077,-8.625112,-4.0198646
0.7158663,-8.443152,-5.019444
0.8451532,-8.208521,-4.617218
0.9504981,-8.428787,-4.0773253
1.0941502,-8.491036,-4.0821137
1.1994951,-8.586804,-5.100847
1.328782,-7.5046253,-6.4511766
1.7310078,-6.5086374,-5.651513
0.35673606,-5.981913,-5.804742
-0.08738836,-5.866991,-7.499837
-0.05865794,-3.5110967,-9.894038
-0.1592144,-2.0171149,-9.4535055
-0.4225766,-1.270124,-9.137471
-0.005985504,-2.3139958,-9.774328
-0.09696517,-2.3666685,-8.735245
-0.61411273,-1.3227965,-8.773552
-0.20709845,-1.7250223,-10.324995
0.46208093,-3.3147724,-10.741586
-0.034715924,-1.9452889,-9.166202
0.46208093,-5.412093,-7.6051817
0.107739076,-6.8007298,-7.4806833
0.23702596,-6.8342485,-6.551733
-0.044292733,-8.007407,-5.067328
-0.049081136,-8.1797905,-4.9284644
-1.0019734,-7.4088573,-6.0441623
-1.389834,-6.4463882,-7.4950485
-0.70509243,-3.357868,-8.447941
-1.3706805,-0.9588778,-9.271546
0.093373865,-3.477578,-9.376891
-0.29328972,-2.9125464,-9.118318
-0.997185,-2.8742392,-8.759187
0.25617957,-2.9269116,-9.2907
0.6536171,-2.7162218,-8.965088
-0.5566519,-2.9412768,-9.051279
-0.15442601,-3.1376014,-8.725668
0.7398083,-3.5637693,-9.578004
1.0366893,-4.871003,-7.547721
1.2856863,-6.867768,-4.3598413
0.12689269,-9.76954,-5.2157683
-0.1592144,-9.673772,0.010773907
2.5019407,-6.791153,3.276465
4.0677485,-6.465542,10.353725
4.5274353,-5.3163247,6.9731126
2.8754363,-6.963536,6.0489507
2.822764,-7.7440453,4.981137
2.492364,-8.682572,4.727351
2.846706,-8.773552,3.6116533
2.4971523,-8.323442,4.2102036
2.741361,-8.333019,4.593276
3.5170822,-8.304289,4.602853
2.6551697,-8.100781,4.770447
3.1914709,-8.593987,4.3155484
3.3207579,-7.9667063,4.3538556
2.813187,-8.182184,4.4687777
2.6168625,-8.416816,4.238934
2.6599581,-8.392874,4.301183
2.918532,-8.239645,4.435259
2.932897,-8.268375,4.2916064
2.918532,-8.258799,4.334702
2.9041667,-8.440758,4.325125
2.9472623,-8.321048,4.1814733
3.0478187,-8.244433,3.989937
3.0334535,-8.507795,4.262876
3.0238767,-8.292317,4.056975
2.956839,-8.383297,4.1718965
3.9911342,-8.579621,4.554969
4.072537,-7.023391,4.703409
3.0095115,-6.6403184,5.4647655
3.7325604,-3.843891,6.968324
3.8235402,-2.397793,8.89805
2.1045034,-3.4703953,8.328231
4.283227,-3.9636009,8.620323
2.7988217,-2.8622682,8.505402
1.9321208,-5.6682725,8.127118
2.291251,-4.361038,10.00896
2.0039468,-4.131195,8.60117
1.7549498,-4.547786,8.500613
1.6400281,-4.4663835,8.553286
1.7788919,-4.471172,8.548497
1.7022774,-4.638766,8.48146
1.6927006,-4.6722846,8.505402
1.7549498,-4.619612,8.48984
1.9512744,-4.6339774,8.432379
2.1811178,-4.4328647,8.298303
2.1667526,-4.5142674,8.408437
1.9177556,-4.557363,8.499416
1.8219875,-4.5525746,8.513782
2.2050598,-4.3418846,8.513782
1.9129672,-4.5525746,8.51857
2.267309,-4.4807487,8.39886
1.9033904,-4.614824,8.470686
1.9895816,-4.4999022,8.499416
1.9321208,-4.3754034,8.542512
1.8171991,-4.4280763,8.590396
2.0135236,-4.9883194,8.772355
0.9888053,-4.471172,8.226477
6.069301,-1.483208,7.3071036
5.949591,-3.2788591,7.359776
7.2664022,-4.1264067,6.167464
8.865729,-0.80325466,2.6156654
8.128315,1.3790601,3.788824
8.525752,5.6215854,2.7497406
8.401254,4.4005427,2.5965118
7.6351094,10.341754,-5.221754
8.147469,2.6623523,-2.6982653
9.105149,4.5537715,-0.44771573
8.50181,1.0247183,-0.4141969
8.295909,-0.8655039,-0.5386954
10.139444,-0.3196259,1.0498575
10.460267,-0.7410054,0.5470751
8.013393,-1.1384429,-0.21308395
10.072407,-3.2118216,3.3626564
8.726865,-2.005144,-0.51954174
9.904813,-3.4847605,-0.21308395
9.16261,-2.847903,0.19273324
9.607931,-2.1871033,0.11133038
9.325416,-2.8574798,-0.031124622
9.483433,-2.847903,0.08738836
9.497798,-3.1495724,0.40342298
11.427525,-2.3259668,-0.059855044
9.737218,-4.1934443,1.2653356
8.032547,-5.4384294,1.4808137
7.410054,-5.1463366,-0.9744401
5.6431336,-0.5781997,-2.7988217
4.915296,-0.82719666,-7.314286
9.19134,2.0207062,-8.018182
6.217742,1.0726024,-6.3422403
7.2472486,0.6368576,-5.801151
7.524976,-0.52073884,-7.1227503
7.3765354,-0.8702923,-6.160281
7.252037,-1.2006922,-5.183447
7.8266454,-0.50158525,-5.614403
7.750031,-1.3682863,-6.030994
7.5345526,-1.6555905,-6.0597243
7.419631,-1.5502456,-5.911284
7.548918,-1.4688427,-5.7628436
7.410054,-1.4688427,-5.695806
7.6027875,-1.6364368,-5.7257333
7.693767,-1.5167267,-6.3769565
7.6171527,-1.5646108,-5.8598084
7.6123643,-1.6124948,-5.8262897
7.693767,-1.3682863,-5.9364233
7.6410947,-1.411382,-5.9890957
7.693767,-1.4544775,-5.8502316
7.693767,-1.578976,-5.7544637
7.789535,-1.6555905,-5.931635
7.741651,-1.2246342,-5.831078
7.7368627,-1.7609353,-5.4288526
7.86615,-2.3355439,-5.5725045
8.119935,-0.94690675,-5.5629277
10.29387,-1.2198458,2.6384103
8.752005,-4.547786,4.865018
5.9890957,-3.7912183,5.8705826
9.307459,-6.2380924,4.3239284
10.207679,-6.506243,4.510676
6.903681,-0.19991584,2.7102363
6.1327477,-6.918046,-0.9660604
8.809465,-5.1607018,-1.5454572
7.526173,-5.931635,0.01436521
8.024167,-5.9029045,-0.4345476
8.095993,-4.9643774,-0.9900024
7.9475527,-5.6347537,-0.30047232
7.9236107,-5.8119245,-0.19991584
7.9331875,-5.7305217,-0.49200845
8.009802,-5.9124813,-0.78888947
7.856573,-5.471948,-0.9900024
7.8326306,-5.3522377,-1.8327614
7.8948803,-5.5725045,-1.9045875
7.7799582,-5.409699,-1.7274165
7.8709383,-5.5581393,-1.7465701
7.7703815,-5.567716,-1.6220716
7.8039002,-5.6120086,-1.8183962
7.9188223,-5.3821654,-1.9093759
7.6841903,-6.0764837,-1.6364368
7.195773,-6.0621185,-1.6747441
6.8318543,-6.2728086,-2.1823149
7.076063,-6.1626754,-2.19668
6.30513,-7.679402,-2.0290859
6.621165,-7.1490865,-1.9333179
9.130288,-8.598776,-2.943671
6.003461,-4.4244847,2.2361844
5.2421045,-6.7851677,-0.5686229
10.466252,-3.1842883,0.48841715
9.652225,-7.335834,-0.12808979
9.00579,1.4736311,4.3287168
10.38485,-0.58418524,-1.2533646
7.928399,-1.5993267,4.3957543
12.132617,-1.115698,0.9672575
8.574833,0.92296475,1.2689269
10.873267,-0.59855044,0.8283938
9.93474,0.30526072,4.3861775
8.277952,-4.3478703,5.2768207
6.1806316,-4.9799395,4.7644615
4.7536874,-5.209783,5.497087
3.1783028,-4.5920787,6.919243
3.7720647,-4.2425256,9.203311
3.7193923,-5.3438582,6.6079965
2.6803088,-4.8267107,4.4723687
7.856573,-5.765238,4.5058875
8.426393,-2.9592333,5.0613422
8.311471,-2.4756045,5.1571107
8.833407,-2.1404164,5.0900726
8.708909,-1.8531121,4.003105
8.742428,-1.8435353,3.8738184
8.957906,-2.2218192,3.6535518
8.713697,-2.1260512,3.9600096
8.704121,-2.1643584,4.1036615
8.723274,-2.1499932,3.8594532
8.704121,-2.3127987,3.9552212
8.742428,-2.303222,3.8786068
8.732851,-2.183512,3.8977604
8.680179,-2.1883004,3.8977604
8.694544,-2.15957,3.8977604
8.699332,-2.15957,3.9360676
8.752005,-2.1739352,3.9360676
8.713697,-2.1547816,3.9264908
8.680179,-2.1547816,3.9121256
8.704121,-2.1404164,3.916914
8.708909,-2.1499932,3.916914
8.680179,-2.135628,4.0078936
8.723274,-2.006341,4.003105
8.64666,-2.1308396,3.940856
8.560468,-2.1930888,4.1371803
8.613141,-2.087744,4.132392
8.5700445,-2.1787236,4.2999864
8.459911,-2.1452048,4.295198
8.536526,-2.1212628,4.3239284
8.507795,-2.3750482,4.3382936
8.488642,-2.27928,4.3287168
8.488642,-2.231396,4.3239284
8.517372,-2.2936451,4.2760444
8.522161,-2.231396,4.3287168
8.440758,-2.2936451,4.3766007
8.4647,-2.2697031,4.2904096
8.488642,-2.2266076,4.343082
8.469488,-2.2697031,4.309563
8.469488,-2.2984335,4.367024
8.483853,-2.2936451,4.31914
8.503007,-2.2505496,4.295198
8.503007,-2.2744915,4.367024
8.479065,-2.2601264,4.3287168
8.550891,-2.2170308,4.31914
8.507795,-2.2361844,4.309563
8.469488,-2.2361844,4.3047748
8.474277,-2.2744915,4.3718123
8.488642,-2.2744915,4.3382936
8.479065,-2.2409728,4.367024
8.498219,-2.303222,4.43885
8.49343,-2.2218192,4.3287168
8.474277,-2.2409728,4.3622355
8.483853,-2.2601264,4.31914
8.522161,-2.2361844,4.3143516
8.469488,-2.1643584,4.3239284
8.483853,-2.2409728,4.333505
8.488642,-2.2601264,4.3957543
8.550891,-2.2122424,4.405331
8.651448,-1.910573,4.3622355
8.593987,-2.944868,3.5242648
8.981848,-3.3566709,2.72939
9.226056,-4.4101195,2.006341
9.096769,-3.098097,1.5897499
9.321824,-2.834735,1.7956513
9.240421,-2.6001031,1.9919758
9.259575,-2.801216,1.508347
9.269152,-2.7102363,1.7286136
9.27394,-2.705448,1.7812861
9.240421,-2.695871,1.6759412
9.2308445,-2.7006595,1.757344
9.259575,-2.6479871,1.7142484
9.2787285,-2.6001031,1.7429788
9.269152,-2.5809495,1.7621324
9.226056,-2.5809495,1.7381904
9.2547865,-2.6384103,1.7381904
9.2787285,-2.5617957,1.733402
9.297882,-2.5234885,1.7238252
9.297882,-2.4851813,1.7190368
9.2787285,-2.480393,1.7429788
9.264363,-2.4995465,1.7142484
9.297882,-2.4612393,1.7190368
9.326612,-2.5139117,1.7381904
9.326612,-2.4851813,1.7717092
9.27394,-2.4995465,1.7477672
9.187749,-2.480393,1.7142484
9.3026705,-2.4372973,1.7381904
9.27394,-2.4181437,1.7142484
9.288305,-2.5139117,1.5801731
9.39365,-2.6001031,1.7477672
9.39365,-2.408567,1.460463
9.379285,-2.336741,1.292869
9.460688,-2.2361844,1.2545617
9.345766,-2.1404164,1.1204864
9.2547865,-2.0398598,1.3359646
9.498995,-1.9680338,1.0821792
9.451111,-2.4277205,1.13964
9.834184,-1.8004397,0.89543146
9.27394,-2.4133554,1.1779473
9.944317,-1.733402,1.2354081
9.69532,-1.8004397,1.5466543
9.431957,-1.4891934,1.3215994
9.776723,-1.6663644,1.2354081
10.107122,-1.6567876,1.5993267
9.953894,-1.7190368,1.1971009
9.824607,-1.7046716,1.8866309
9.283517,-1.7908629,1.4700398
9.173384,-1.1587936,0.93373865
9.42238,-1.2593501,0.19153613
10.921151,-1.2545617,0.45968673
8.977059,-1.1061212,0.9624691
8.148665,-1.8435353,2.030283
10.638636,-2.8538885,-0.25737667
10.494983,-3.8163576,-1.2054806
7.8182654,-3.6008794,-0.59256494
8.799889,-3.2561142,0.39743748
9.939528,-2.8203697,0.31603462
9.90601,-1.9249382,0.842759
12.12304,-1.1827357,0.49799395
9.130288,-1.6711528,0.4357447
8.761581,-1.6472107,0.62249243
9.460688,-1.3694834,0.21068975
9.111135,-1.4413095,0.34476504
10.729615,-1.910573,0.095768064
9.27394,-1.9009962,-0.6835446
8.536526,-1.2593501,-0.4201824
10.188525,-1.4556746,-0.19033903
11.807006,-1.3838485,-0.31483752
8.560468,-0.9959879,0.24420857
7.6889787,-0.9672575,0.93373865
8.718486,-1.8531121,1.1348516
10.614694,-1.5514427,0.6799533
8.383297,-1.0630256,-0.664391
8.847773,-0.91458505,-0.7170634
8.981848,-1.3072342,-0.39624038
10.499771,-1.3838485,0.004788403
8.234857,-1.3790601,0.49799395
7.765593,-1.412579,1.13964
8.632295,-1.8243817,1.1300632
10.107122,-1.6807296,0.49799395
8.632295,-1.5514427,-0.4441244
9.096769,-0.9576807,-0.91817635
9.197326,-1.2689269,-0.6500258
10.748769,-1.2114661,0.24420857
7.430405,-1.2976574,0.4405331
7.8039002,-1.0199299,1.0965444
8.637083,-1.8579005,1.2880806
9.824607,-1.6089035,0.9911995
10.212467,-1.9297266,0.30645782
10.040085,-1.7381904,-0.2861071
9.326612,-1.3982137,-0.2621651
10.198102,-1.6807296,0.24899697
8.033744,-1.4939818,0.8810662
9.657013,-1.4269443,0.4405331
9.168595,-1.8148049,0.46926352
9.24521,-1.3742718,0.2873042
9.465476,-2.1404164,-0.4441244
10.064027,-0.91458505,-1.0618285
9.321824,-1.3790601,-0.7649474
8.661025,-0.78529817,-0.19033903
9.714474,-0.8858546,0.58418524
9.767146,-1.1204864,0.6607997
8.977059,-1.0534488,0.8619126
9.283517,-0.91937345,0.49320555
7.7847466,-0.18195933,0.12928689
8.64666,-0.02873042,-0.20470424
11.064803,0.022744916,-1.1719618
11.926716,-1.6807296,-1.555034
8.823831,-2.432509,3.667917
9.566033,-1.8004397,3.1172507
7.559692,-3.3135753,2.4516625
7.5692687,-12.008119,2.8443117
4.0880995,-6.143522,5.2624555
5.1223946,-7.503428,5.4539914
3.3889925,-5.8226986,5.2049947
2.2397757,-9.068039,3.2704794
1.2868834,-8.665813,4.855441
1.1049241,-7.431602,3.7780502
-0.10534488,-7.837419,1.1587936
-3.193865,-8.081628,-0.094570965
-5.946,-8.651448,1.6280571
-8.699332,-4.486734,2.6431987
-7.9906483,-3.1986535,-0.21428105
-6.338649,-5.0996494,1.364695
-6.578069,-6.5505357,2.7006595
-7.526173,-4.6016555,1.7669208
-5.9268465,-4.7405195,6.0956373
-10.480618,-8.277952,4.3143516
-4.223372,-3.098097,6.694188
-5.7975593,-3.7684734,6.9623384
-5.2277393,-3.7780502,6.9719152
-5.0134583,-2.255338,7.651869
-5.261258,-3.7445314,7.2927384
-5.2564697,-3.5434184,7.3645644
-5.2852,-4.1036615,6.9623384
-5.3235073,-3.86903,7.1107793
-5.4144874,-3.8594532,7.1059904
-5.380968,-3.7972038,7.091625
-5.425261,-3.8019924,7.129933
-5.4300494,-3.7684734,7.1347213
-5.410896,-3.8259344,7.07726
-5.439626,-3.6583402,7.249643
-5.425261,-3.7541082,7.1873937
-5.449203,-3.763685,7.101202
-5.415684,-3.7301662,7.201759
-5.2624555,-3.2944214,7.177817
-5.827487,-4.185065,7.4028716
-5.1810527,-5.12838,6.7708025
-5.12838,-5.133168,6.50744
-5.2289367,-5.3438582,6.6079965
-5.305551,-1.6041151,7.714118
-5.0517654,-2.5139117,9.059659
-4.865018,-1.0630256,10.658986
0.92296475,4.72376,2.098518
4.110844,3.3446999,28.519732
3.738546,-0.7422025,6.5361705
4.7285485,6.5241995,8.652645
5.1930237,5.6000376,5.363012
8.305486,4.5418005,1.2844892
8.157045,7.0126166,-1.496376
10.024523,5.0014873,-0.059855044
11.978191,3.8043866,-0.7302315
7.117962,2.5019407,4.373009
2.067393,2.4492683,8.00621
7.275979,-3.7301662,7.1730285
3.7576995,-6.933608,6.5505357
3.6523547,-5.1762643,7.5561004
4.3885717,-4.783615,7.8290396
3.8151605,-5.5018754,7.264008
3.6954503,-4.3047748,7.929596
3.4464533,-4.855441,7.809886
4.489128,-5.0900726,8.207323
4.441244,-2.906561,7.2544312
4.24492,-2.2649148,8.499416
4.5753193,-4.6112323,8.24563
4.570531,-3.940856,7.589619
4.594473,-2.6527755,7.9008656
4.5274353,-3.0454245,8.283937
4.187459,-3.040636,8.259995
4.345476,-3.0933087,8.058883
4.120421,-3.2752678,8.111555
4.331111,-3.466804,8.911219
3.4512417,-2.7485435,7.5848308
4.249708,-2.5905263,8.523358
4.5801077,-2.183512,8.528147
4.0821137,-2.719813,8.762778
3.834314,-2.5761611,8.331821
4.1922474,-2.8060043,8.298303
3.810372,-3.9264908,8.063671
4.0641575,-3.643975,8.288726
4.0258503,-3.2082303,8.513782
4.1299977,-3.107674,8.408437
4.011485,-3.0310593,8.556877
4.4460325,-2.7150247,8.532935
4.915296,-1.9536686,8.7532015
3.3363202,-0.60812724,9.241618
3.527856,-1.9249382,7.896077
4.546589,-2.0925324,8.221688
4.201824,-1.3215994,8.6334915
4.259285,-1.4221559,8.987833
