x,y,z,timestamp
-6.6882024,3.0693667,6.4787097,2018-12-25 16:40:00.377
-6.707356,3.0310593,6.4739213,2018-12-25 16:40:00.537
-6.6882024,3.1747115,6.4499793,2018-12-25 16:40:00.697
-6.669049,3.098097,6.4020953,2018-12-25 16:40:00.857
-6.692991,3.0933087,6.421249,2018-12-25 16:40:01.019
-6.6642604,3.083732,6.3925185,2018-12-25 16:40:01.178
-6.673837,3.107674,6.397307,2018-12-25 16:40:01.339
-6.6546836,3.0693667,6.3542113,2018-12-25 16:40:01.499
-6.659472,3.0693667,6.3925185,2018-12-25 16:40:01.66
-6.7121444,3.083732,6.435614,2018-12-25 16:40:01.821
-6.707356,3.107674,6.363788,2018-12-25 16:40:01.981
-6.6882024,3.040636,6.397307,2018-12-25 16:40:02.142
-6.7121444,3.0597897,6.4404025,2018-12-25 16:40:02.304
-6.692991,3.0789435,6.3206925,2018-12-25 16:40:02.463
-6.673837,3.1316159,6.4164605,2018-12-25 16:40:02.626
-6.6642604,3.0693667,6.4068837,2018-12-25 16:40:02.785
-6.7025676,2.834735,6.411672,2018-12-25 16:40:02.945
-6.7504516,2.8203697,6.50744,2018-12-25 16:40:03.106
-6.716933,3.0502129,6.435614,2018-12-25 16:40:03.267
-6.6642604,3.0885203,6.411672,2018-12-25 16:40:03.428
-6.692991,3.122039,6.411672,2018-12-25 16:40:03.59
-6.611588,3.0502129,6.3446345,2018-12-25 16:40:03.752
-6.649895,2.9352913,6.421249,2018-12-25 16:40:03.91
-6.697779,3.0358477,6.4164605,2018-12-25 16:40:04.071
-6.669049,3.064578,6.4308257,2018-12-25 16:40:04.231
-6.6546836,3.122039,6.363788,2018-12-25 16:40:04.395
-6.6786256,3.0454245,6.4164605,2018-12-25 16:40:04.552
-6.721721,3.040636,6.4547677,2018-12-25 16:40:04.715
-6.645107,2.9592333,6.38773,2018-12-25 16:40:04.875
-6.716933,2.930503,6.4978633,2018-12-25 16:40:05.034
-6.6882024,3.083732,6.411672,2018-12-25 16:40:05.195
-6.75524,3.1268275,6.483498,2018-12-25 16:40:05.356
-6.6642604,3.122039,6.4020953,2018-12-25 16:40:05.516
-6.6642604,3.1842883,6.421249,2018-12-25 16:40:05.678
-6.707356,3.107674,6.4164605,2018-12-25 16:40:05.839
-6.7648168,3.064578,6.531382,2018-12-25 16:40:05.998
-6.7600284,3.1651347,6.5744777,2018-12-25 16:40:06.158
-6.683414,3.098097,6.3542113,2018-12-25 16:40:06.32
-6.745663,3.0550013,6.363788,2018-12-25 16:40:06.482
-6.621165,2.9592333,6.3589997,2018-12-25 16:40:06.64
