x,y,z,timestamp
3.1495724,-4.4077253,8.880095,2018-12-11 16:51:59.953
3.7241807,-3.952827,8.35337,2018-12-11 16:52:00.113
4.0019083,-5.7724204,7.026982,2018-12-11 16:52:00.274
5.0266266,-7.66384,3.2920272,2018-12-11 16:52:00.434
5.556942,-8.214506,1.1468226,2018-12-11 16:52:00.596
5.261258,-7.821857,-1.22224,2018-12-11 16:52:00.755
4.844667,-8.717288,-1.6005238,2018-12-11 16:52:00.916
4.5142674,-9.009381,-2.2038627,2018-12-11 16:52:01.077
4.581305,-8.204929,-1.4856021,2018-12-11 16:52:01.237
4.471172,-8.875306,-1.6627731,2018-12-11 16:52:01.398
4.959589,-8.195353,-1.0354922,2018-12-11 16:52:01.558
4.9308586,-7.860164,-1.2509704,2018-12-11 16:52:01.721
5.064934,-8.176199,-1.6484078,2018-12-11 16:52:01.88
5.0840874,-7.917625,-1.3611037,2018-12-11 16:52:02.042
5.1559134,-7.750031,-1.1168951,2018-12-11 16:52:02.203
4.811148,-7.9463553,-1.7250223,2018-12-11 16:52:02.364
4.596867,-8.040926,-2.087744,2018-12-11 16:52:02.523
4.213795,-8.457518,-2.6479871,2018-12-11 16:52:02.683
3.4524388,-7.8493905,-2.2601264,2018-12-11 16:52:02.844
3.0597897,-8.917204,-1.9728222,2018-12-11 16:52:03.007
2.4420857,-9.985018,-0.7661445,2018-12-11 16:52:03.166
2.930503,-9.822212,2.2050598,2018-12-11 16:52:03.327
2.3463178,-7.404069,6.1507044,2018-12-11 16:52:03.487
1.5275006,-0.092176765,8.219295,2018-12-11 16:52:03.648
1.0199299,0.93134445,11.757924,2018-12-11 16:52:03.81
1.4652514,-0.92535895,8.980651,2018-12-11 16:52:03.968
1.6807296,-1.7537527,9.196129,2018-12-11 16:52:04.131
2.8778305,-2.9604304,9.43076,2018-12-11 16:52:04.29
2.336741,-0.92535895,10.072407,2018-12-11 16:52:04.453
-0.2813187,0.7445967,10.06283,2018-12-11 16:52:04.612
-0.6452374,1.2330139,9.828198,2018-12-11 16:52:04.772
-0.39624038,1.2282255,9.703699,2018-12-11 16:52:04.933
-0.40581718,1.3096284,9.64145,2018-12-11 16:52:05.095
-0.4201824,1.496376,9.61272,2018-12-11 16:52:05.254
-0.59735334,1.3814543,9.976639,2018-12-11 16:52:05.415
-0.60214174,1.3479356,10.436325,2018-12-11 16:52:05.578
-0.1328782,1.1899183,9.727641,2018-12-11 16:52:05.736
0.6512229,2.018312,9.512163,2018-12-11 16:52:05.899
0.40222588,2.3343468,9.579201,2018-12-11 16:52:06.059
0.62728083,0.5243302,9.028535,2018-12-11 16:52:06.219
1.0103531,0.5722142,9.449914,2018-12-11 16:52:06.381
1.0869676,-0.3842694,9.052477,2018-12-11 16:52:06.542
2.0446482,0.48602295,9.631873,2018-12-11 16:52:06.701
1.934515,-1.3611037,9.483433,2018-12-11 16:52:06.864
2.0494366,-0.60453594,9.674969,2018-12-11 16:52:07.023
2.1739352,-1.0977415,9.301474,2018-12-11 16:52:07.183
2.480393,-3.0705638,8.698134,2018-12-11 16:52:07.344
2.8538885,-4.7081976,9.172187,2018-12-11 16:52:07.505
2.4468741,-4.679467,9.129091,2018-12-11 16:52:07.667
2.303222,-5.5940523,8.185776,2018-12-11 16:52:07.827
3.265691,-5.3594203,7.821857,2018-12-11 16:52:07.987
3.0502129,-5.876568,7.9128366,2018-12-11 16:52:08.152
3.0550013,-4.080917,8.659827,2018-12-11 16:52:08.316
3.691859,-1.816002,9.052477,2018-12-11 16:52:08.475
3.9695864,-1.4281414,8.9040365,2018-12-11 16:52:08.629
3.7924154,-1.6819267,9.0429,2018-12-11 16:52:08.791
2.7964275,0.39504328,8.990228,2018-12-11 16:52:08.95
1.9728222,2.195483,9.382876,2018-12-11 16:52:09.111
1.7142484,2.7700913,9.172187,2018-12-11 16:52:09.272
0.7374141,3.833117,8.856153,2018-12-11 16:52:09.434
1.1252748,4.06296,8.655039,2018-12-11 16:52:09.594
1.1923125,4.3502645,8.7125,2018-12-11 16:52:09.753
0.9959879,3.7660792,8.664616,2018-12-11 16:52:09.915
1.0965444,3.7565024,8.793902,2018-12-11 16:52:10.077
0.94331545,3.4691982,8.74123,2018-12-11 16:52:10.236
0.6464345,3.5314474,9.239224,2018-12-11 16:52:10.396
0.6943185,3.2920272,9.372103,2018-12-11 16:52:10.557
0.62728083,3.3207579,9.218874,2018-12-11 16:52:10.718
0.50278234,3.1004913,9.352949,2018-12-11 16:52:11.179
0.6607997,3.430891,9.247604,2018-12-11 16:52:11.192
0.7278373,3.4739866,9.19972,2018-12-11 16:52:11.223
1.067814,2.8754363,9.305065,2018-12-11 16:52:11.362
1.0342951,3.1196449,9.147048,2018-12-11 16:52:11.523
0.94331545,3.277662,9.19972,2018-12-11 16:52:11.681
0.92416185,3.4404678,8.8884735,2018-12-11 16:52:11.845
0.6607997,3.2393548,9.338584,2018-12-11 16:52:12.007
0.6607997,3.0238767,9.175778,2018-12-11 16:52:12.168
0.9864111,2.492364,9.491813,2018-12-11 16:52:12.326
0.25857377,2.6839,9.783905,2018-12-11 16:52:12.487
0.02873042,2.8898015,9.415198,2018-12-11 16:52:12.647
0.21547815,2.8802247,9.161413,2018-12-11 16:52:12.808
0.11492168,2.8898015,9.228451,2018-12-11 16:52:12.971
0.05746084,2.8323407,9.400833,2018-12-11 16:52:13.129
0.35434186,3.004723,9.487024,2018-12-11 16:52:13.29
0.31603462,2.717419,9.089587,2018-12-11 16:52:13.452
0.50757074,2.420538,9.43914,2018-12-11 16:52:13.613
0.51714754,2.4253263,9.448717,2018-12-11 16:52:13.772
-0.051475335,2.731784,9.520543,2018-12-11 16:52:13.939
0.019153614,2.5258827,9.793482,2018-12-11 16:52:14.096
0.01436521,2.1811178,9.654618,2018-12-11 16:52:14.256
0.08619126,2.0231004,9.630676,2018-12-11 16:52:14.415
-0.01316811,2.0949266,9.779117,2018-12-11 16:52:14.576
0.24420857,1.9416976,9.860519,2018-12-11 16:52:14.737
0.39743748,1.5921441,9.994595,2018-12-11 16:52:14.897
0.6512229,1.769315,9.975441,2018-12-11 16:52:15.06
0.61291564,1.3862427,9.601946,2018-12-11 16:52:15.218
0.4309563,0.7781156,9.937134,2018-12-11 16:52:15.379
0.93852705,1.2473791,9.803059,2018-12-11 16:52:15.54
0.8283938,0.9504981,9.53012,2018-12-11 16:52:15.702
0.8619126,0.94092125,9.975441,2018-12-11 16:52:15.867
0.94810385,1.0175357,9.817424,2018-12-11 16:52:16.024
0.82360536,1.1324574,9.79827,2018-12-11 16:52:16.183
0.94331545,1.1324574,9.932345,2018-12-11 16:52:16.345
0.9768343,1.1324574,9.846154,2018-12-11 16:52:16.51
0.8475474,1.1324574,9.860519,2018-12-11 16:52:16.665
0.8810662,0.90261406,9.870096,2018-12-11 16:52:16.826
0.93373865,1.1468226,9.822212,2018-12-11 16:52:16.986
0.8762778,1.127669,9.827001,2018-12-11 16:52:17.147
0.94331545,1.0941502,9.836577,2018-12-11 16:52:17.307
0.90021986,1.1994951,9.860519,2018-12-11 16:52:17.47
0.842759,1.1180922,9.803059,2018-12-11 16:52:17.629
0.90021986,1.1133038,9.865308,2018-12-11 16:52:17.79
0.8762778,1.0893618,9.884461,2018-12-11 16:52:17.95
0.90500826,1.127669,9.865308,2018-12-11 16:52:18.111
0.8475474,1.2138603,9.870096,2018-12-11 16:52:18.272
0.93852705,1.1228806,9.850943,2018-12-11 16:52:18.434
0.82360536,1.0941502,9.850943,2018-12-11 16:52:18.594
0.89543146,1.0462662,9.836577,2018-12-11 16:52:18.754
0.89543146,1.0941502,9.898827,2018-12-11 16:52:18.914
1.0055647,1.0127473,9.865308,2018-12-11 16:52:19.076
0.9864111,0.9840169,9.879673,2018-12-11 16:52:19.237
0.8762778,0.9696517,9.894038,2018-12-11 16:52:19.397
0.90500826,0.9888053,9.874885,2018-12-11 16:52:19.558
0.81402856,0.9504981,9.874885,2018-12-11 16:52:19.718
0.94331545,0.90261406,9.927557,2018-12-11 16:52:19.878
0.81881696,0.82599956,9.870096,2018-12-11 16:52:20.04
0.8571242,0.8738836,9.879673,2018-12-11 16:52:20.201
0.79008657,0.79248077,9.903615,2018-12-11 16:52:20.361
0.7326257,0.79726917,9.836577,2018-12-11 16:52:20.523
0.79008657,0.6775591,9.970653,2018-12-11 16:52:20.683
0.82360536,0.7637503,9.908403,2018-12-11 16:52:20.843
0.7565677,0.7493851,9.894038,2018-12-11 16:52:21.004
0.7086837,0.6919243,9.932345,2018-12-11 16:52:21.164
1.1971009,0.7493851,9.865308,2018-12-11 16:52:21.327
0.8810662,0.9504981,9.702502,2018-12-11 16:52:21.486
0.56982,1.4867992,9.67856,2018-12-11 16:52:21.649
0.17717093,0.9792285,10.521319,2018-12-11 16:52:21.808
-0.1328782,0.89303726,9.5492735,2018-12-11 16:52:21.97
-0.6787562,1.5011644,9.970653,2018-12-11 16:52:22.13
-0.7553706,1.3575124,9.645041,2018-12-11 16:52:22.29
-0.7206547,1.3730747,9.858126,2018-12-11 16:52:22.45
-0.37110126,1.6986861,9.48463,2018-12-11 16:52:22.612
-0.48602295,1.7561469,9.623494,2018-12-11 16:52:22.771
-0.34715924,2.0386627,9.417592,2018-12-11 16:52:22.932
-0.30406362,1.9093759,9.431957,2018-12-11 16:52:23.092
-0.29927522,2.0242975,9.48463,2018-12-11 16:52:23.254
-0.18435353,2.148796,9.546879,2018-12-11 16:52:23.417
-0.37588966,2.2493525,9.700109,2018-12-11 16:52:23.575
-0.21787235,2.2972364,9.283517,2018-12-11 16:52:23.736
-0.11252748,2.1296425,9.709685,2018-12-11 16:52:23.897
0.20231004,2.4313118,9.403227,2018-12-11 16:52:24.06
-0.4429273,2.1823149,9.728839,2018-12-11 16:52:24.22
0.16879122,2.5366566,9.51336,2018-12-11 16:52:24.379
0.11611878,2.2972364,9.2787285,2018-12-11 16:52:24.54
0.06823475,2.3642743,9.360131,2018-12-11 16:52:24.702
0.14963761,2.5845408,9.522937,2018-12-11 16:52:24.861
0.10654198,2.5318682,9.336189,2018-12-11 16:52:25.021
0.073023155,2.3930047,9.398438,2018-12-11 16:52:25.185
0.18315643,2.517503,9.48463,2018-12-11 16:52:25.343
0.029927522,2.5318682,9.374496,2018-12-11 16:52:25.506
0.020350715,2.7712884,9.39365,2018-12-11 16:52:25.665
0.06823475,2.6420016,9.57561,2018-12-11 16:52:25.826
0.2789245,2.4791958,9.168595,2018-12-11 16:52:25.987
1.7968484,2.3403323,10.59554,2018-12-11 16:52:26.147
0.077811554,3.1352072,9.910798,2018-12-11 16:52:26.308
0.5758055,3.4368765,9.1590185,2018-12-11 16:52:26.482
0.33638534,3.4703953,8.048109,2018-12-11 16:52:26.647
0.93972415,3.7672763,7.621941,2018-12-11 16:52:26.789
1.4377182,3.0298622,7.928399,2018-12-11 16:52:26.95
1.0737995,2.3211784,9.489418,2018-12-11 16:52:27.112
1.3132197,1.5741876,10.696096,2018-12-11 16:52:27.273
0.6907272,0.60693014,9.958682,2018-12-11 16:52:27.432
-0.016759412,1.9189527,9.700109,2018-12-11 16:52:27.595
-0.93134445,0.94211835,9.613917,2018-12-11 16:52:27.755
0.81522566,1.1671734,9.508572,2018-12-11 16:52:27.914
0.29807812,0.8846575,9.896433,2018-12-11 16:52:28.075
-0.4237737,1.4736311,9.704897,2018-12-11 16:52:28.238
0.36990416,1.6747441,9.882068,2018-12-11 16:52:28.397
0.2837129,0.94690675,9.7958765,2018-12-11 16:52:28.557
-0.016759412,1.1671734,10.020931,2018-12-11 16:52:28.72
-0.1604115,1.1288661,9.522937,2018-12-11 16:52:28.878
0.21188685,1.4209588,9.345766,2018-12-11 16:52:29.039
0.93493575,0.89423436,9.733627,2018-12-11 16:52:29.202
0.45130703,0.40581718,10.135853,2018-12-11 16:52:29.363
0.077811554,1.2198458,8.833407,2018-12-11 16:52:29.521
0.22625206,2.220622,10.672154,2018-12-11 16:52:29.684
0.50876784,0.664391,9.96347,2018-12-11 16:52:29.845
1.1599907,-0.06703765,9.7719345,2018-12-11 16:52:30.003
0.92535895,-0.56982,10.193314,2018-12-11 16:52:30.164
0.8487445,-0.23463176,9.944317,2018-12-11 16:52:30.325
0.9684546,-0.8714894,9.752781,2018-12-11 16:52:30.486
0.748188,-0.6943185,9.733627,2018-12-11 16:52:30.646
0.748188,-1.5945383,9.7719345,2018-12-11 16:52:30.807
0.748188,-0.93373865,9.8198185,2018-12-11 16:52:30.968
0.6476316,-1.3790601,9.733627,2018-12-11 16:52:31.131
0.61890113,-1.1109096,9.834184,2018-12-11 16:52:31.289
0.50397944,-1.2449849,9.925163,2018-12-11 16:52:31.452
0.49440265,-1.0965444,9.949105,2018-12-11 16:52:31.613
0.5662287,-1.1444284,9.8916445,2018-12-11 16:52:31.771
0.4417302,-1.0630256,9.7479925,2018-12-11 16:52:31.932
0.4417302,-1.0199299,9.944317,2018-12-11 16:52:32.095
0.4369418,-1.0486604,9.858126,2018-12-11 16:52:32.254
0.36032736,-1.1300632,9.8677025,2018-12-11 16:52:32.414
0.34117374,-1.1061212,9.93474,2018-12-11 16:52:32.578
0.33638534,-0.9816227,9.896433,2018-12-11 16:52:32.736
0.40821138,-0.92416185,9.853337,2018-12-11 16:52:32.896
0.2837129,-1.0055647,9.848549,2018-12-11 16:52:33.057
0.35075054,-1.0151415,9.90601,2018-12-11 16:52:33.22
0.3890578,-0.7326257,9.977836,2018-12-11 16:52:33.38
0.29807812,-0.90500826,9.925163,2018-12-11 16:52:33.542
0.35075054,-0.78529817,9.90601,2018-12-11 16:52:33.701
0.3172317,-0.8571242,9.949105,2018-12-11 16:52:33.864
0.36990416,-0.6703765,9.824607,2018-12-11 16:52:34.024
0.16400282,-0.8762778,9.915586,2018-12-11 16:52:34.184
0.21667525,-0.79008657,10.006566,2018-12-11 16:52:34.344
0.08259996,-0.58418524,9.872491,2018-12-11 16:52:34.506
0.05865794,-0.5410896,9.882068,2018-12-11 16:52:34.666
-0.045489833,-0.51235914,9.882068,2018-12-11 16:52:34.827
0.06344634,-0.61291564,9.944317,2018-12-11 16:52:34.994
-0.011971008,-0.7182605,9.896433,2018-12-11 16:52:35.148
0.06344634,-0.62728083,9.925163,2018-12-11 16:52:35.31
0.010773907,-0.58418524,9.901221,2018-12-11 16:52:35.47
0.12090719,-0.7230489,10.044873,2018-12-11 16:52:35.631
-0.30406362,-0.6607997,9.7719345,2018-12-11 16:52:35.793
-1.0989386,-1.5993267,9.317036,2018-12-11 16:52:35.954
-0.81642276,-1.1875241,10.662578,2018-12-11 16:52:36.112
-1.3144168,0.15682021,9.8677025,2018-12-11 16:52:36.273
-1.6448165,-0.17717093,9.618706,2018-12-11 16:52:36.434
-1.5969325,-0.08619126,9.805453,2018-12-11 16:52:36.595
-1.5298948,0.34835634,9.738416,2018-12-11 16:52:36.756
-1.7262194,0.017956512,9.69532,2018-12-11 16:52:36.916
-1.6879122,0.2765303,9.757569,2018-12-11 16:52:37.078
-1.3575124,0.2861071,9.915586,2018-12-11 16:52:37.238
-1.5059528,0.36750996,9.561244,2018-12-11 16:52:37.398
-1.30484,0.35314476,9.949105,2018-12-11 16:52:37.559
-1.3144168,0.7457938,9.39365,2018-12-11 16:52:37.72
-1.1420342,0.2813187,10.020931,2018-12-11 16:52:37.881
-1.2090719,0.2861071,9.690532,2018-12-11 16:52:38.042
-1.2856863,0.44891283,9.580399,2018-12-11 16:52:38.202
-1.4197617,0.51116204,9.637859,2018-12-11 16:52:38.363
-1.1947067,0.022744916,10.044873,2018-12-11 16:52:38.524
-1.2090719,-0.08140286,9.604341,2018-12-11 16:52:38.687
-0.9552865,0.2621651,9.93474,2018-12-11 16:52:38.847
-1.0845734,-0.78529817,10.116699,2018-12-11 16:52:39.006
-1.2186487,0.089782566,9.700109,2018-12-11 16:52:39.167
-1.4053963,-0.009576807,9.527725,2018-12-11 16:52:39.328
-1.42455,0.4345476,10.394426,2018-12-11 16:52:39.488
-1.4676456,0.8511387,9.2787285,2018-12-11 16:52:39.649
-1.2808979,0.63087213,9.589975,2018-12-11 16:52:39.811
-1.0175357,0.2861071,9.776723,2018-12-11 16:52:39.971
-0.6536171,0.5590461,9.776723,2018-12-11 16:52:40.133
-0.9600749,0.2669535,9.824607,2018-12-11 16:52:40.291
-0.79248077,0.44891283,9.743204,2018-12-11 16:52:40.454
-0.7637503,0.17118542,9.992201,2018-12-11 16:52:40.613
-1.0127473,0.08499416,9.733627,2018-12-11 16:52:40.774
-0.8690952,0.075417355,9.829395,2018-12-11 16:52:40.934
-1.1707647,-0.15322891,9.661801,2018-12-11 16:52:41.095
-0.91219085,-0.06703765,10.164583,2018-12-11 16:52:41.256
-1.9177556,-0.6799533,9.345766,2018-12-11 16:52:41.417
-1.4389153,1.1719618,9.652225,2018-12-11 16:52:41.578
-0.30885202,0.08499416,9.355343,2018-12-11 16:52:41.738
-0.5674258,0.022744916,9.743204,2018-12-11 16:52:41.907
-0.62967503,-0.17238252,10.102334,2018-12-11 16:52:42.059
0.17836803,0.9708488,9.810242,2018-12-11 16:52:42.222
-1.7597382,-0.31124622,9.93474,2018-12-11 16:52:42.382
-0.51954174,2.2397757,9.451111,2018-12-11 16:52:42.544
-0.49559975,2.3116016,10.14543,2018-12-11 16:52:42.704
1.7729063,3.2597055,10.787076,2018-12-11 16:52:42.863
-2.813187,4.9164934,5.6586957,2018-12-11 16:52:43.024
1.839944,5.8502316,8.426393,2018-12-11 16:52:43.185
2.7341783,5.2899885,7.5165963,2018-12-11 16:52:43.348
1.4856021,5.007473,6.477513,2018-12-11 16:52:43.506
-1.271321,3.5230677,8.713697,2018-12-11 16:52:43.667
-5.4180784,2.1775265,6.8605847,2018-12-11 16:52:43.828
-7.1610575,5.3522377,-6.4499793,2018-12-11 16:52:43.988
-5.130774,3.8774097,-6.349423,2018-12-11 16:52:44.149
-3.1866825,3.2549171,-7.398083,2018-12-11 16:52:44.309
-4.0438066,3.7720647,-7.40766,2018-12-11 16:52:44.471
-4.1060557,4.413711,-6.3350577,2018-12-11 16:52:44.633
-5.4180784,5.3235073,-7.1347213,2018-12-11 16:52:44.794
-4.292804,4.9548006,-7.574057,2018-12-11 16:52:44.952
-4.608838,4.1264067,-3.3854012,2018-12-11 16:52:45.113
-5.7005944,4.0976763,-4.793192,2018-12-11 16:52:45.277
-7.845799,3.7337575,3.072958,2018-12-11 16:59:16.644
-8.62152,4.3514614,6.731298,2018-12-11 16:59:16.8
13.804967,-7.9152308,-11.548432,2018-12-11 16:59:16.961
-1.1372458,2.148796,6.123171,2018-12-11 16:59:17.122
-8.3868885,-3.5817258,8.479065,2018-12-11 16:59:17.285
-8.090008,-2.4756045,5.8454432,2018-12-11 16:59:17.444
-8.248025,-0.641646,4.011485,2018-12-11 16:59:17.606
-8.051701,-2.767697,4.844667,2018-12-11 16:59:17.767
-9.78989,-2.585738,3.5805287,2018-12-11 16:59:17.928
-9.665392,-5.5737014,-0.7326257,2018-12-11 16:59:18.089
-6.217742,0.6548142,4.313154,2018-12-11 16:59:18.25
-9.339781,3.551798,6.2524576,2018-12-11 16:59:18.411
-8.195353,7.100005,4.212598,2018-12-11 16:59:18.57
-5.3366756,3.527856,3.8295257,2018-12-11 16:59:18.731
-10.465055,0.5398925,7.1191587,2018-12-11 16:59:18.892
-5.4420204,-5.7029886,8.986636,2018-12-11 16:59:19.052
-5.1930237,-4.271256,9.029732,2018-12-11 16:59:19.215
-1.6352397,-2.8538885,9.599552,2018-12-11 16:59:19.376
0.2693477,1.5981296,8.981848,2018-12-11 16:59:19.537
1.3180081,2.7090392,7.0664864,2018-12-11 16:59:19.697
-8.554482,1.3299791,2.9053638,2018-12-11 16:59:19.861
-7.726089,2.268506,2.574964,2018-12-11 16:59:20.029
-7.9750857,2.5845408,2.3211784,2018-12-11 16:59:20.181
-9.555259,3.7672763,-3.9695864,2018-12-11 16:59:20.342
-7.5201874,3.1591492,-3.1555579,2018-12-11 16:59:20.501
-9.82341,2.0913353,-2.0733786,2018-12-11 16:59:20.662
-1.8267759,2.814384,8.115147,2018-12-11 16:59:20.824
-2.9616275,-0.45489833,9.623494,2018-12-11 16:59:20.984
4.3526587,-0.39743748,11.304223,2018-12-11 16:59:21.148
3.265691,-0.21547815,7.2963295,2018-12-11 16:59:21.305
1.9261353,0.027533319,9.532514,2018-12-11 16:59:21.466
0.24540567,-0.32561144,11.371261,2018-12-11 16:59:21.628
-0.50996494,0.32441434,12.285846,2018-12-11 16:59:21.826
-1.0175357,0.21906945,9.27394,2018-12-11 16:59:21.951
-0.48602295,1.0905589,9.51336,2018-12-11 16:59:22.109
-0.62967503,2.3786395,8.445546,2018-12-11 16:59:22.278
-1.127669,3.657143,8.76637,2018-12-11 16:59:22.43
0.039504327,4.2940006,8.522161,2018-12-11 16:59:22.593
-0.2705448,3.728969,8.139089,2018-12-11 16:59:22.752
-0.2705448,3.594894,8.799889,2018-12-11 16:59:22.913
-1.2234371,2.8862102,8.603564,2018-12-11 16:59:23.074
-2.0901382,2.7617116,10.916363,2018-12-11 16:59:23.235
-2.042254,1.1001357,10.80623,2018-12-11 16:59:23.398
-4.3502645,1.899799,10.289082,2018-12-11 16:59:23.556
-3.4500446,2.6611552,7.3059063,2018-12-11 16:59:23.718
-0.4285621,1.6316484,9.058462,2018-12-11 16:59:23.877
-0.9792285,4.8973393,7.0952168,2018-12-11 16:59:24.041
0.6428431,5.021838,6.63553,2018-12-11 16:59:24.199
-1.1851299,6.8222775,8.761581,2018-12-11 16:59:24.36
0.70509243,5.1223946,8.5700445,2018-12-11 16:59:24.523
-0.02633622,4.629189,7.765593,2018-12-11 16:59:24.683
-0.16998832,5.840655,7.6746135,2018-12-11 16:59:24.852
-0.40462008,5.4911017,7.928399,2018-12-11 16:59:25.005
-1.3623008,3.9588125,9.340978,2018-12-11 16:59:25.164
-2.1667526,3.8726213,9.738416,2018-12-11 16:59:25.325
-0.79726917,4.868609,6.501455,2018-12-11 16:59:25.486
0.14963761,5.031415,8.953117,2018-12-11 16:59:25.644
1.0354922,4.361038,8.833407,2018-12-11 16:59:25.805
0.2693477,4.8494554,8.273164,2018-12-11 16:59:25.966
0.17357962,4.44723,8.043321,2018-12-11 16:59:26.128
0.60453594,4.6722846,8.388085,2018-12-11 16:59:26.287
1.0163386,4.9883194,7.9236107,2018-12-11 16:59:26.449
-0.50517654,4.748899,8.359355,2018-12-11 16:59:26.61
-1.0606314,4.1216183,8.622718,2018-12-11 16:59:26.769
0.039504327,3.5470097,8.412027,2018-12-11 16:59:26.93
0.7577648,3.1256304,9.379285,2018-12-11 16:59:27.09
0.6859388,2.847903,9.609129,2018-12-11 16:59:27.251
2.4851813,0.49679685,8.474277,2018-12-11 16:59:27.414
0.8631097,1.1097125,9.096769,2018-12-11 16:59:27.573
0.59017074,-0.521936,10.638636,2018-12-11 16:59:27.734
0.30286652,-0.79487497,11.184513,2018-12-11 16:59:27.896
-0.4429273,-0.31124622,9.139865,2018-12-11 16:59:28.055
-0.2657564,-1.8914193,9.068039,2018-12-11 16:59:28.216
0.93014735,-6.05733,6.420052,2018-12-11 16:59:28.378
2.0506337,-8.935161,0.12808979,2018-12-11 16:59:28.537
2.566584,-14.192827,-4.673482,2018-12-11 16:59:28.698
0.8391677,-19.895817,1.7944542,2018-12-11 16:59:28.859
1.3563153,-15.17445,-4.074931,2018-12-11 16:59:29.02
-0.4333505,-12.794614,-7.7368627,2018-12-11 16:59:29.18
-0.9552865,-16.01721,-9.350554,2018-12-11 16:59:29.341
2.3702598,-6.0525417,-5.506664,2018-12-11 16:59:29.503
-0.22266077,-7.599196,-0.5410896,2018-12-11 16:59:29.663
0.23582886,-26.90125,-0.10534488,2018-12-11 16:59:29.823
-0.0023942017,-8.690952,-5.693412,2018-12-11 16:59:29.984
-3.7565024,-35.892673,-18.93215,2018-12-11 16:59:30.15
3.3518825,-3.1364043,-8.689755,2018-12-11 16:59:30.306
-3.4213142,-7.819463,-5.3247046,2018-12-11 16:59:30.467
-2.5258827,-10.093954,-6.981492,2018-12-11 16:59:30.628
