,timestamp,x,y,z,label
285,2019-03-05 11:20:36.456000,-5.121,-4.865,4.863,2
286,2019-03-05 11:20:36.517000,-5.121,-5.121,4.863,2
287,2019-03-05 11:20:36.606000,-5.121,-4.865,4.863,2
288,2019-03-05 11:20:36.666000,-5.121,-4.865,4.863,2
289,2019-03-05 11:20:36.726000,-5.121,-4.865,4.863,2
290,2019-03-05 11:20:36.786000,-5.121,-4.865,4.863,2
291,2019-03-05 11:20:36.846000,-5.121,-4.865,4.863,2
292,2019-03-05 11:20:36.936000,-5.121,-4.865,4.863,2
293,2019-03-05 11:20:36.996000,-5.121,-5.121,4.863,2
294,2019-03-05 11:20:37.056000,-5.121,-4.865,4.863,2
295,2019-03-05 11:20:37.116000,-5.121,-4.865,4.863,2
296,2019-03-05 11:20:37.176000,-5.121,-4.865,4.863,2
297,2019-03-05 11:20:37.266000,-5.121,-4.865,4.863,2
298,2019-03-05 11:20:37.326000,-5.121,-4.865,4.863,2
299,2019-03-05 11:20:37.386000,-5.121,-5.121,4.863,2
300,2019-03-05 11:20:37.446000,-5.121,-4.865,4.863,2
301,2019-03-05 11:20:37.506000,-5.121,-5.121,4.863,2
302,2019-03-05 11:20:37.596000,-5.121,-5.121,4.863,2
303,2019-03-05 11:20:37.656000,-5.121,-5.121,4.863,2
304,2019-03-05 11:20:37.716000,-5.121,-4.865,4.863,2
305,2019-03-05 11:20:37.776000,-5.121,-4.865,4.863,2
306,2019-03-05 11:20:37.836000,-5.121,-4.865,4.863,2
307,2019-03-05 11:20:37.926000,-5.121,-4.865,4.863,2
308,2019-03-05 11:20:37.986000,-5.121,-4.865,4.863,2
309,2019-03-05 11:20:38.046000,-5.121,-5.121,4.863,2
310,2019-03-05 11:20:38.106000,-5.121,-4.865,4.863,2
311,2019-03-05 11:20:38.166000,-5.121,-4.865,4.863,2
312,2019-03-05 11:20:38.256000,-5.121,-4.865,4.863,2
313,2019-03-05 11:20:38.316000,-5.121,-5.121,4.863,2
314,2019-03-05 11:20:38.376000,-5.121,-5.121,4.863,2
315,2019-03-05 11:20:38.436000,-5.121,-4.865,4.863,2
316,2019-03-05 11:20:38.496000,-5.121,-4.865,4.863,2
317,2019-03-05 11:20:38.586000,-5.121,-4.865,4.863,2
318,2019-03-05 11:20:38.646000,-5.121,-5.121,4.863,2
319,2019-03-05 11:20:38.706000,-5.121,-4.865,4.863,2
320,2019-03-05 11:20:38.766000,-5.121,-5.121,4.863,2
321,2019-03-05 11:20:38.826000,-5.121,-4.865,4.863,2
322,2019-03-05 11:20:38.916000,-5.121,-4.865,4.863,2
323,2019-03-05 11:20:38.976000,-5.121,-4.865,4.863,2
324,2019-03-05 11:20:39.036000,-5.121,-4.865,4.863,2
325,2019-03-05 11:20:39.096000,-5.121,-4.865,4.863,2
326,2019-03-05 11:20:39.156000,-5.121,-4.865,4.863,2
327,2019-03-05 11:20:39.246000,-5.121,-4.865,4.863,2
328,2019-03-05 11:20:39.306000,-5.121,-5.121,4.863,2
329,2019-03-05 11:20:39.366000,-5.121,-4.865,4.863,2
330,2019-03-05 11:20:39.426000,-5.121,-4.865,4.863,2
331,2019-03-05 11:20:39.486000,-5.121,-4.865,4.863,2
332,2019-03-05 11:20:39.576000,-5.121,-4.865,4.863,2
333,2019-03-05 11:20:39.636000,-5.121,-4.865,4.863,2
334,2019-03-05 11:20:39.696000,-5.121,-4.865,4.863,2
335,2019-03-05 11:20:39.756000,-5.121,-5.121,4.863,2
336,2019-03-05 11:20:39.816000,-5.121,-4.865,4.863,2
337,2019-03-05 11:20:39.906000,-5.121,-5.121,4.863,2
338,2019-03-05 11:20:39.966000,-5.121,-4.865,4.863,2
339,2019-03-05 11:20:40.025000,-5.121,-4.865,4.863,2
340,2019-03-05 11:20:40.026000,-5.121,-4.865,4.863,2
341,2019-03-05 11:20:40.086000,-5.121,-4.865,4.863,2
342,2019-03-05 11:20:40.146000,-5.121,-4.865,4.863,2
343,2019-03-05 11:20:40.236000,-5.121,-4.865,4.863,2
344,2019-03-05 11:20:40.296000,-5.121,-4.865,4.863,2
345,2019-03-05 11:20:40.356000,-5.121,-4.865,4.863,2
346,2019-03-05 11:20:40.416000,-5.121,-5.121,4.863,2
347,2019-03-05 11:20:40.476000,-5.121,-5.121,4.863,2
348,2019-03-05 11:20:40.566000,-5.121,-5.121,4.863,2
349,2019-03-05 11:20:40.626000,-5.121,-5.121,4.863,2
350,2019-03-05 11:20:40.687000,-5.121,-5.121,4.863,2
351,2019-03-05 11:20:40.745000,-5.121,-4.865,4.863,2
352,2019-03-05 11:20:40.806000,-5.121,-5.121,4.863,2
353,2019-03-05 11:20:40.896000,-5.121,-5.121,4.863,2
354,2019-03-05 11:20:40.956000,-5.121,-5.121,4.863,2
355,2019-03-05 11:20:41.016000,-5.121,-4.865,4.863,2
356,2019-03-05 11:20:41.076000,-5.121,-4.865,4.863,2
357,2019-03-05 11:20:41.136000,-5.121,-5.121,4.863,2
358,2019-03-05 11:20:41.226000,-5.121,-4.865,4.863,2
359,2019-03-05 11:20:41.286000,-5.121,-4.865,4.863,2
360,2019-03-05 11:20:41.346000,-5.121,-4.865,4.863,2
361,2019-03-05 11:20:41.406000,-5.121,-5.121,4.863,2
362,2019-03-05 11:20:41.466000,-5.121,-5.121,4.863,2
363,2019-03-05 11:20:41.556000,-5.121,-4.865,4.863,2
364,2019-03-05 11:20:41.616000,-5.121,-4.865,4.863,2
365,2019-03-05 11:20:41.676000,-5.121,-4.865,4.863,2
366,2019-03-05 11:20:41.736000,-5.121,-5.121,4.863,2
367,2019-03-05 11:20:41.796000,-5.121,-5.121,4.863,2
368,2019-03-05 11:20:41.886000,-5.121,-4.865,4.863,2
369,2019-03-05 11:20:41.946000,-5.121,-4.865,4.863,2
370,2019-03-05 11:20:42.006000,-5.121,-4.865,4.863,2
371,2019-03-05 11:20:42.066000,-5.121,-4.865,4.863,2
372,2019-03-05 11:20:42.126000,-5.121,-5.121,4.863,2
373,2019-03-05 11:20:42.216000,-5.121,-4.865,4.863,2
374,2019-03-05 11:20:42.276000,-5.121,-4.865,4.863,2
375,2019-03-05 11:20:42.336000,-5.121,-4.865,4.863,2
376,2019-03-05 11:20:42.395000,-5.121,-5.121,4.863,2
377,2019-03-05 11:20:42.456000,-5.121,-4.865,4.863,2
378,2019-03-05 11:20:42.546000,-5.121,-4.865,4.863,2
379,2019-03-05 11:20:42.606000,-5.121,-5.121,4.863,2
380,2019-03-05 11:20:42.666000,-5.121,-4.865,4.863,2
381,2019-03-05 11:20:42.726000,-5.121,-4.865,4.863,2
382,2019-03-05 11:20:42.786000,-5.121,-4.865,4.863,2
383,2019-03-05 11:20:42.876000,-5.121,-5.121,4.863,2
384,2019-03-05 11:20:42.936000,-5.121,-4.865,4.863,2
385,2019-03-05 11:20:42.996000,-5.121,-4.865,4.863,2
386,2019-03-05 11:20:43.056000,-5.121,-4.865,4.863,2
387,2019-03-05 11:20:43.116000,-5.121,-5.121,4.863,2
388,2019-03-05 11:20:43.206000,-5.121,-5.121,4.863,2
389,2019-03-05 11:20:43.266000,-5.121,-4.865,4.863,2
390,2019-03-05 11:20:43.326000,-5.121,-5.121,4.863,2
391,2019-03-05 11:20:43.386000,-5.121,-4.865,4.863,2
392,2019-03-05 11:20:43.446000,-5.121,-4.865,4.863,2
393,2019-03-05 11:20:43.536000,-5.121,-5.121,4.863,2
394,2019-03-05 11:20:43.596000,-5.121,-4.865,4.863,2
395,2019-03-05 11:20:43.656000,-5.121,-4.865,4.863,2
396,2019-03-05 11:20:43.716000,-5.121,-4.865,4.863,2
397,2019-03-05 11:20:43.776000,-5.121,-4.865,4.863,2
398,2019-03-05 11:20:43.866000,-5.121,-4.865,4.863,2
399,2019-03-05 11:20:43.926000,-5.121,-4.865,4.863,2
400,2019-03-05 11:20:43.986000,-5.121,-4.865,4.863,2
401,2019-03-05 11:20:44.046000,-5.121,-4.865,4.863,2
402,2019-03-05 11:20:44.106000,-5.121,-4.865,4.863,2
403,2019-03-05 11:20:44.196000,-5.121,-4.865,4.863,2
404,2019-03-05 11:20:44.256000,-5.121,-4.865,4.863,2
405,2019-03-05 11:20:44.316000,-5.121,-4.865,4.863,2
406,2019-03-05 11:20:44.376000,-5.121,-4.865,4.863,2
407,2019-03-05 11:20:44.436000,-5.121,-5.121,4.863,2
408,2019-03-05 11:20:44.526000,-5.121,-4.865,4.863,2
409,2019-03-05 11:20:44.586000,-5.121,-5.121,4.863,2
