2562-01-14 160420,,,,,,,,,,,,
Start Time,2562/01/14 16:04:20,Timestamp,1547456660942,,,,,,,,,
sensor ID,timestamp (ms),Sample Count,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mark
5be990fc c4796ef,1547456660992,0,,,,,,,,,,0
5be990fc c4796ef,1547456660992,0,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661016,1,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661045,2,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661076,3,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661135,4,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661165,5,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661195,6,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661226,7,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661285,8,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661286,9,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661315,10,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661346,11,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661376,12,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661406,13,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661466,14,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661559,15,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661560,16,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661561,17,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661585,18,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661616,19,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661646,20,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661676,21,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661706,22,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661736,23,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661796,24,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661827,25,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661857,26,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661887,27,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661946,28,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661947,29,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456661977,30,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456662007,31,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547456662036,32,7935.0,4607.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
