,timestamp,x,y,z
1567,2018-10-21 17:41:33.649,-0.18914193,1.3072342,9.872491
1568,2018-10-21 17:41:33.811,-0.22266077,1.2545617,9.7240505
1569,2018-10-21 17:41:33.969,-0.24181437,1.1971009,9.829395
1570,2018-10-21 17:41:34.129,-0.20829555,1.292869,9.781511
1571,2018-10-21 17:41:34.29,-0.20350714,1.3072342,9.7863
1572,2018-10-21 17:41:34.453,-0.17477672,1.3599066,9.66659
1573,2018-10-21 17:41:34.61,-0.20829555,1.3838485,9.709685
1574,2018-10-21 17:41:34.77,-0.09816227,1.364695,9.728839
1575,2018-10-21 17:41:34.93,-0.15083471,1.412579,9.858125999999999
1576,2018-10-21 17:41:35.091,-0.18914193,1.3551182,9.776722999999999
1577,2018-10-21 17:41:35.251,-0.13168110000000002,1.4652513999999999,9.757569
1578,2018-10-21 17:41:35.412,-0.107739076,1.4796166000000002,9.709685
1579,2018-10-21 17:41:35.571,-0.19871874,1.3599066,9.704897
1580,2018-10-21 17:41:35.733,-0.15562311,1.3694833999999998,9.743203999999999
1581,2018-10-21 17:41:35.893,-0.107739076,1.4269443000000002,9.829395
1582,2018-10-21 17:41:36.054,-0.17956513,1.316811,9.752781
1583,2018-10-21 17:41:36.212,-0.11731588,1.4173675,9.709685
1584,2018-10-21 17:41:36.374,-0.12689269,1.6089035,9.776722999999999
1585,2018-10-21 17:41:36.535,-0.11731588,1.5849615,9.566033000000001
1586,2018-10-21 17:41:36.694,-0.035913024,1.9680338,9.700109
1587,2018-10-21 17:41:36.853,0.18794483,2.0302830000000003,9.546878999999999
1588,2018-10-21 17:41:37.015,0.29328972,1.8722657,9.618706
1589,2018-10-21 17:41:37.175,0.47046062,1.6184803,9.81503
1590,2018-10-21 17:41:37.334,0.40342298,1.7573439999999998,9.7479925
1591,2018-10-21 17:41:37.494,0.48961425,1.6663644,9.671378
1592,2018-10-21 17:41:37.656,0.39863458,1.5945383,9.661800999999999
1593,2018-10-21 17:41:37.816,0.36511576,1.6280571000000001,9.776722999999999
1594,2018-10-21 17:41:37.974,0.34596214,1.6663644,9.728839
1595,2018-10-21 17:41:38.135,0.30765492,1.661576,9.733627
1596,2018-10-21 17:41:38.297,0.2741361,1.7238252,9.7479925
1597,2018-10-21 17:41:38.455,0.25019407,1.7238252,9.618706
1598,2018-10-21 17:41:38.618,0.25977087,1.7621324,9.7479925
1599,2018-10-21 17:41:38.776,0.24061728,1.7142484,9.613917
1600,2018-10-21 17:41:38.94,0.20231004,1.6519991000000003,9.776722999999999
1601,2018-10-21 17:41:39.097,0.2741361,1.6807296000000003,9.704897
1602,2018-10-21 17:41:39.258,0.21667525,1.6807296000000003,9.829395
1603,2018-10-21 17:41:39.418,0.34596214,1.7525556,9.594764
1604,2018-10-21 17:41:39.579,0.20709845,1.7764976000000003,9.714474000000001
1605,2018-10-21 17:41:39.738,0.21667525,1.8243817,9.66659
1606,2018-10-21 17:41:39.898,0.23582886,1.8387468999999996,9.680955
1607,2018-10-21 17:41:40.058,0.16400282,1.8100165000000001,9.695319999999999
1608,2018-10-21 17:41:40.24,0.17836803,1.8531121,9.657013000000001
1609,2018-10-21 17:41:40.379,0.11611878,1.8195933000000002,9.690532000000001
1610,2018-10-21 17:41:40.549,0.130484,1.8243817,9.652225
1611,2018-10-21 17:41:40.701,0.16400282,1.9823990000000002,9.331401
1612,2018-10-21 17:41:40.86,0.997185,2.6767175,8.005013
1613,2018-10-21 17:41:41.019,3.0705638,2.0302830000000003,6.3589997
1614,2018-10-21 17:41:41.18,7.72968,-3.1723173,4.6208089999999995
1615,2018-10-21 17:41:41.34,19.048270000000002,-10.785878,-1.5406688
1616,2018-10-21 17:41:41.501,10.8469305,-8.133103,1.4939818
1617,2018-10-21 17:41:41.66,6.590039999999999,-7.1131735,2.2984335
1618,2018-10-21 17:41:41.821,10.075998,-5.777209,1.7573439999999998
1619,2018-10-21 17:41:41.981,10.923544999999999,-2.8993783,0.7038953
1620,2018-10-21 17:41:42.141,8.452729,-2.4779987,0.12449849
1621,2018-10-21 17:41:42.301,11.024101,-4.4220904999999995,0.92895025
1622,2018-10-21 17:41:42.461,10.506953999999999,-7.1945763,0.26815059999999996
1623,2018-10-21 17:41:42.624,9.980229,-8.291121,-0.7457938000000001
1624,2018-10-21 17:41:42.784,14.030022,-6.4284315,-1.2006921999999998
1625,2018-10-21 17:41:42.944,12.253524,-3.1148564999999997,-0.41060558
1626,2018-10-21 17:41:43.103,6.1638722,-0.9648633,0.59855044
1627,2018-10-21 17:41:43.265,7.581239699999999,-3.0621839,1.3359646
1628,2018-10-21 17:41:43.425,14.944607000000001,-7.8793178,2.2601264
1629,2018-10-21 17:41:43.585,5.038597599999999,-9.464279,4.5537715
1630,2018-10-21 17:41:43.743,17.314867,-5.7867856,-0.19512744
1631,2018-10-21 17:41:43.906,15.342045,-4.2305546,-2.2158337
1632,2018-10-21 17:41:44.065,5.99149,2.1404164,-0.051475335
1633,2018-10-21 17:41:44.225,5.8334722999999995,-2.621651,0.04309563
1634,2018-10-21 17:41:44.386,25.799917,-11.140221,-0.008379705999999999
1635,2018-10-21 17:41:44.545,9.683349,-8.683769,2.2266076
1636,2018-10-21 17:41:44.705,14.705186999999999,-9.153033,0.91937345
1637,2018-10-21 17:41:44.865,18.588581,-5.2121773000000005,-1.9428947
1638,2018-10-21 17:41:45.025,10.597934,3.169923,0.19632454
1639,2018-10-21 17:41:45.185,8.668207,-1.5825673,-0.10414778
1640,2018-10-21 17:41:45.345,24.114399,-10.809821000000001,1.541866
1641,2018-10-21 17:41:45.507,8.447941,-7.754819400000001,2.801216
1642,2018-10-21 17:41:45.666,8.77834,-6.715736,-0.027533319
1643,2018-10-21 17:41:45.828,23.238121,-5.384559599999999,-3.3363202000000003
1644,2018-10-21 17:41:45.986,12.919112,-3.071761,-0.6739678000000001
1645,2018-10-21 17:41:46.146,8.476671000000001,0.80445176,-0.5781997
1646,2018-10-21 17:41:46.306,6.963536,-2.707842,-0.5638345
1647,2018-10-21 17:41:46.466,15.514427,-13.127407999999999,-1.5933412
1648,2018-10-21 17:41:46.627,7.767987299999999,-8.281544,-0.31004912
1649,2018-10-21 17:41:46.794,17.530344,-4.240131400000001,-0.23822308
1650,2018-10-21 17:41:46.947,16.371551999999998,-3.1004913,-1.1863270000000001
1651,2018-10-21 17:41:47.11,5.3259015,3.0741549999999997,-1.009156
1652,2018-10-21 17:41:47.267,10.564414999999999,-2.3391352000000003,0.26815059999999996
1653,2018-10-21 17:41:47.429,18.157625,-13.050794,-0.25258827
1654,2018-10-21 17:41:47.588,7.8829093,-6.9886745999999995,0.090979666
1655,2018-10-21 17:41:47.748,15.456966,-8.53054,1.4269443000000002
1656,2018-10-21 17:41:47.909,18.574217,-4.1012673,-0.60693014
1657,2018-10-21 17:41:48.069,10.794258000000001,-1.0319009,-0.18555063
1658,2018-10-21 17:41:48.231,4.248511,-1.3239936,0.7374141
1659,2018-10-21 17:41:48.39,23.75527,-6.241683999999999,-0.88944596
1660,2018-10-21 17:41:48.552,9.544485,-3.8235402,2.4133554
1661,2018-10-21 17:41:48.71,8.060080000000001,-6.749254700000001,0.20590134
1662,2018-10-21 17:41:48.869,15.682020999999999,-4.805162999999999,-0.78410107
1663,2018-10-21 17:41:49.03,10.794258000000001,-3.0765493,-0.58777654
1664,2018-10-21 17:41:49.194,6.101623,1.091756,0.641646
1665,2018-10-21 17:41:49.351,10.171766,-3.3494883,0.26815059999999996
1666,2018-10-21 17:41:49.513,12.243947,-6.610390700000001,1.6519991000000003
1667,2018-10-21 17:41:49.671,7.758410499999999,-7.323863,0.60333884
1668,2018-10-21 17:41:49.834,16.19438,-7.309498,0.4165911
1669,2018-10-21 17:41:49.993,13.445837,-3.4739866000000004,0.10055647
1670,2018-10-21 17:41:50.153,9.975441,-1.0127473,0.095768064
1671,2018-10-21 17:41:50.313,6.393716,-1.7214310000000002,-0.5686229
1672,2018-10-21 17:41:50.474,18.952501,-5.2026005,0.21547815
1673,2018-10-21 17:41:50.635,9.281123,-5.130774,1.7477672
1674,2018-10-21 17:41:50.799,7.2221093,-6.409278,1.958457
1675,2018-10-21 17:41:50.952,12.401964999999999,-5.753267,0.50757074
1676,2018-10-21 17:41:51.115,9.841366,-4.0438066,-0.08020575
1677,2018-10-21 17:41:51.273,8.356961,-1.3192052,0.14844051
1678,2018-10-21 17:41:51.435,9.185355,-2.9855695,-0.7314286
1679,2018-10-21 17:41:51.597,14.06354,-7.180211,1.4556746
1680,2018-10-21 17:41:51.756,8.433575999999999,-6.112396700000001,1.7860744999999998
1681,2018-10-21 17:41:51.917,13.029245,-7.721300599999999,1.2593501
1682,2018-10-21 17:41:52.077,17.78892,-3.1627405,-1.7513584999999998
1683,2018-10-21 17:41:52.234,7.969100500000001,-2.7940332999999997,-0.61650693
1684,2018-10-21 17:41:52.394,7.442375999999999,-2.0374656000000004,0.80924016
1685,2018-10-21 17:41:52.555,9.295488,-3.9815574000000002,0.7086836999999999
1686,2018-10-21 17:41:52.717,12.187683999999999,-6.337452,1.2497733
1687,2018-10-21 17:41:52.875,9.209297,-6.1890116,2.1643584
1688,2018-10-21 17:41:53.036,13.172897,-7.065289,1.661576
1689,2018-10-21 17:41:53.196,13.048399,-3.6415808,-0.2861071
1690,2018-10-21 17:41:53.359,9.175778,-2.6551697,-0.6548142
1691,2018-10-21 17:41:53.518,6.360196599999999,-2.1380222,0.37828386
1692,2018-10-21 17:41:53.677,13.029245,-3.9959226,0.58897364
1693,2018-10-21 17:41:53.837,10.832564999999999,-5.556941999999999,1.2689268999999999
1694,2018-10-21 17:41:54.0,8.309077,-6.6056023,2.0638018
1695,2018-10-21 17:41:54.157,11.737574,-3.9193082,-0.3866636
1696,2018-10-21 17:41:54.318,14.949395,-4.197036,-0.7553706
1697,2018-10-21 17:41:54.478,7.356185000000001,-1.1085154,0.038307227
1698,2018-10-21 17:41:54.641,5.967548000000001,-1.9512744,0.48362875
1699,2018-10-21 17:41:54.799,18.339584,-6.9886745999999995,0.62728083
1700,2018-10-21 17:41:54.959,10.277111,-5.432443599999999,2.6192567
1701,2018-10-21 17:41:55.121,10.655395,-7.055712,2.9592332999999997
1702,2018-10-21 17:41:55.281,16.079458,-5.7819970000000005,0.58418524
1703,2018-10-21 17:41:55.44,9.520543,-3.4021605999999998,-0.2669535
1704,2018-10-21 17:41:55.599,6.8581905,-2.2625206,-0.12330139
1705,2018-10-21 17:41:55.76,6.963536,-3.7517139999999998,1.3120226000000001
1706,2018-10-21 17:41:55.92,12.842497999999999,-6.739678,3.2848446000000004
1707,2018-10-21 17:41:56.081,9.487024,-6.2704144,3.4763808
1708,2018-10-21 17:41:56.243,16.184803,-7.529764,2.2840683
1709,2018-10-21 17:41:56.402,12.559982000000002,-4.326322599999999,0.37349546
1710,2018-10-21 17:41:56.562,8.931569,-2.956839,-0.7074866
1711,2018-10-21 17:41:56.722,5.1439424,-2.0326772,0.22026655
1712,2018-10-21 17:41:56.882,12.459425999999999,-3.4931402,1.8626889
1713,2018-10-21 17:41:57.046,9.951499,-6.7301009999999994,1.5227122
1714,2018-10-21 17:41:57.204,7.255628,-5.470751,1.7621324
1715,2018-10-21 17:41:57.364,10.7751045,-5.518635,0.7278373
1716,2018-10-21 17:41:57.523,12.158954,-3.1483752999999997,-0.108936176
1717,2018-10-21 17:41:57.684,8.342596,-2.4109612,-0.6356605
1718,2018-10-21 17:41:57.845,6.987478,-2.1619642000000003,-0.415394
1719,2018-10-21 17:41:58.005,14.686032999999998,-5.327099,0.62728083
1720,2018-10-21 17:41:58.164,7.892486,-6.2991447,3.4428620000000003
1721,2018-10-21 17:41:58.331,9.927557,-5.8346696,2.3463178
1722,2018-10-21 17:41:58.486,14.5088625,-4.733337000000001,-0.81283146
1723,2018-10-21 17:41:58.644,8.816647999999999,-2.89459,-0.78410107
1724,2018-10-21 17:41:58.804,5.1918263,-0.89303726,0.2825158
1725,2018-10-21 17:41:58.967,11.000159,-4.27365,0.0047884034
1726,2018-10-21 17:41:59.127,12.225991,-5.753267,1.4939818
1727,2018-10-21 17:41:59.285,7.868544,-6.1698580000000005,2.4756044999999998
1728,2018-10-21 17:41:59.447,12.990938,-6.059724299999999,1.8770541
1729,2018-10-21 17:41:59.605,13.958196,-4.2161894,-0.06584055
