,ID,date,time,x,y,z,HR,y_pred
0,11,19-04-12,00:17:00.585000,0.4967855917667238,0.3899875867104783,0.9537230340988171,80.00000000,1
1,11,19-04-12,00:17:03.753000,0.4967855917667238,0.3899875867104783,0.9530271398747392,78.00000000,1
2,11,19-04-12,00:17:13.369000,0.49712521440823326,0.3899875867104783,0.9540709812108561,78.00000000,1
3,11,19-04-12,00:17:13.375000,0.49712521440823326,0.3899821102592187,0.9526791927627001,77.00000000,1
4,11,19-04-12,00:17:13.381000,0.4967855917667238,0.3903515881708653,0.9533750869867781,78.00000000,1
5,11,19-04-12,00:17:13.388000,0.49712521440823326,0.3903457466228551,0.9537230340988171,80.00000000,1
6,11,19-04-12,00:17:13.396000,0.4967855917667238,0.3903515881708653,0.9537230340988171,81.00000000,1
7,11,19-04-12,00:17:13.405000,0.4971320754716981,0.39106790799561886,0.9533750869867781,81.00000000,1
8,11,19-04-12,00:17:13.416000,0.49678902229845623,0.39070974808324205,0.9537230340988171,81.00000000,1
9,11,19-04-12,00:17:13.430000,0.4967855917667238,0.3903457466228551,0.9530271398747392,80.00000000,1
10,11,19-04-12,00:17:13.445000,0.496442538593482,0.3903515881708653,0.9533750869867781,81.00000000,1
11,11,19-04-12,00:17:13.461000,0.496442538593482,0.3899875867104783,0.9540709812108561,85.00000000,1
12,11,19-04-12,00:17:13.478000,0.496442538593482,0.3903515881708653,0.9537230340988171,89.00000000,1
13,11,19-04-12,00:17:13.497000,0.4974682675814751,0.3903457466228551,0.9537230340988171,89.00000000,1
14,11,19-04-12,00:17:13.517000,0.49712521440823326,0.3899821102592187,0.9530271398747392,87.00000000,1
15,11,19-04-12,00:17:13.539000,0.4967855917667238,0.3899875867104783,0.9526791927627001,83.00000000,1
16,11,19-04-12,00:17:13.563000,0.49678902229845623,0.39070974808324205,0.9533750869867781,84.00000000,1
17,11,19-04-12,00:17:13.587000,0.4967855917667238,0.3903457466228551,0.9530271398747392,86.00000000,1
18,11,19-04-12,00:17:13.614000,0.49712521440823326,0.3903457466228551,0.9537230340988171,83.00000000,1
19,11,19-04-12,00:17:13.642000,0.4967855917667238,0.3903515881708653,0.9533750869867781,91.00000000,1
20,11,19-04-12,00:17:13.671000,0.4971320754716981,0.39070974808324205,0.9537230340988171,91.00000000,1
21,11,19-04-12,00:17:13.702000,0.4967855917667238,0.3903515881708653,0.9537230340988171,95.00000000,1
22,11,19-04-12,00:17:13.734000,0.4967855917667238,0.3899875867104783,0.9537230340988171,95.00000000,1
23,11,19-04-12,00:17:13.768000,0.49712521440823326,0.3903457466228551,0.9537230340988171,94.00000000,1
