,ID,date,time,x,y,z,HR,y_pred
0,11,19-04-10,03:45:31.425000,0.6120754716981132,0.5452354874041622,0.3122825330549757,77.00000000,1
1,11,19-04-10,03:45:32.083000,0.5946826758147513,0.5489229645856152,0.29982602644398054,77.00000000,1
2,11,19-04-10,03:45:32.701000,0.6093996569468267,0.556443957648777,0.2998608211551845,77.00000000,1
3,11,19-04-10,03:45:33.333000,0.6097084048027444,0.5481197517342096,0.30330549756437025,77.00000000,1
4,11,19-04-10,03:45:33.983000,0.6172212692967409,0.5473530485578678,0.30748086290883786,77.00000000,1
5,11,19-04-10,03:45:34.724000,0.614819897084048,0.5448338809784593,0.30577592205984694,77.00000000,1
6,11,19-04-10,03:45:35.418000,0.6172212692967409,0.5480832420591457,0.30577592205984694,77.00000000,1
7,11,19-04-10,03:45:36.118000,0.6158490566037735,0.5455640744797372,0.305080027835769,77.00000000,1
8,11,19-04-10,03:45:36.813000,0.6179073756432247,0.5480832420591457,0.30678496868475996,77.00000000,1
9,11,19-04-10,03:45:37.512000,0.6168782161234991,0.5458926615553121,0.3061238691718859,77.00000000,1
10,11,19-04-10,03:45:38.521000,0.614442538593482,0.5430083972252647,0.30438413361169103,80.00000000,1
11,11,19-04-10,03:45:39.229000,0.616500857632933,0.5419131069733479,0.303723034098817,80.00000000,1
12,11,19-04-10,03:45:39.901000,0.621303602058319,0.5451624680540343,0.30337508698677806,80.00000000,1
13,11,19-04-10,03:45:40.591000,0.6315608919382504,0.5439941584519898,0.3051496172581768,80.00000000,1
14,11,19-04-10,03:45:41.427000,0.6222984562607204,0.5393574297188756,0.30340988169798194,80.00000000,1
15,11,19-04-10,03:45:42.071000,0.6175643224699828,0.5477181453085068,0.30368823938761313,80.00000000,1
16,11,19-04-10,03:45:42.715000,0.6226758147512864,0.5480467323840819,0.30786360473208074,80.00000000,1
17,11,19-04-10,03:45:43.356000,0.6189365351629502,0.5495071193866374,0.30577592205984694,80.00000000,1
18,11,19-04-10,03:45:44.006000,0.6165351629502573,0.5499087258123403,0.30782881002087686,80.00000000,1
19,11,19-04-10,03:45:44.652000,0.6120754716981132,0.5477546549835707,0.306089074460682,80.00000000,1
20,11,19-04-10,03:45:45.334000,0.614819897084048,0.5488134355604235,0.306437021572721,80.00000000,1
21,11,19-04-10,03:45:46.410000,0.6138250428816466,0.5502738225629792,0.306437021572721,80.00000000,1
22,11,19-04-10,03:45:47.264000,0.6131389365351629,0.5491785323110625,0.306089074460682,82.00000000,1
23,11,19-04-10,03:45:47.972000,0.6127958833619211,0.5506389193136181,0.30675017397355603,82.00000000,1
24,11,19-04-10,03:45:48.710000,0.6121097770154373,0.5510040160642571,0.3053931802366041,82.00000000,1
25,11,19-04-10,03:45:49.429000,0.6110806174957119,0.5506389193136181,0.306089074460682,82.00000000,1
26,11,19-04-10,03:45:50.227000,0.6100857632933104,0.5531945965680906,0.3050104384133612,82.00000000,1
27,11,19-04-10,03:45:51.000000,0.5814065180102916,0.5576852866009493,0.28702157272094647,82.00000000,1
28,11,19-04-10,03:45:51.722000,0.6104288164665523,0.5539247900693685,0.307794015309673,82.00000000,1
29,11,19-04-10,03:45:52.555000,0.61073756432247,0.5520993063161739,0.30709812108559503,89.00000000,1
30,11,19-04-10,03:45:53.279000,0.6093996569468267,0.5524644030668127,0.307446068197634,89.00000000,1
31,11,19-04-10,03:45:54.010000,0.6097427101200686,0.5531945965680906,0.30675017397355603,89.00000000,1
32,11,19-04-10,03:45:54.777000,0.609056603773585,0.5535596933187295,0.30675017397355603,89.00000000,1
33,11,19-04-10,03:45:55.493000,0.6121440823327615,0.556443957648777,0.307446068197634,89.00000000,1
34,11,19-04-10,03:45:56.224000,0.609056603773585,0.5539247900693685,0.30709812108559503,89.00000000,1
35,11,19-04-10,03:57:14.896000,0.817770154373928,0.23870025556772545,0.576990257480863,86.00000000,1
36,11,19-04-10,03:57:15.616000,0.8096054888507719,0.2412559328221979,0.5728183716075157,86.00000000,1
37,11,19-04-10,03:57:16.315000,0.802401372212693,0.23877327491785325,0.5741684064022269,85.00000000,1
38,11,19-04-10,03:57:17.019000,0.8037392795883362,0.23734939759036144,0.5776200417536536,87.00000000,1
39,11,19-04-10,03:57:17.728000,0.804082332761578,0.23150784958013873,0.5676687543493389,82.00000000,1
40,11,19-04-10,03:57:18.436000,0.8057975986277873,0.23621759766338082,0.566972860125261,81.00000000,1
41,11,19-04-10,03:57:19.180000,0.8102229845626072,0.2343556042351223,0.5656263048016702,82.00000000,1
42,11,19-04-10,03:57:19.927000,0.806483704974271,0.2347572106608251,0.5614822546972861,86.00000000,1
43,11,19-04-10,03:57:20.687000,0.8054545454545454,0.2322015334063527,0.5601252609603341,78.00000000,1
44,11,19-04-10,03:57:21.419000,0.8085420240137221,0.23723986856516976,0.5549408489909534,80.00000000,1
45,11,19-04-10,03:57:22.172000,0.8047684391080618,0.2307776560788609,0.5604732080723731,83.00000000,1
46,11,19-04-10,03:57:22.995000,0.8081989708404803,0.23654618473895583,0.5604732080723731,85.00000000,1
47,11,19-04-10,03:57:24.423000,0.8051114922813036,0.23585250091274187,0.5604384133611692,91.00000000,1
48,11,19-04-10,03:57:25.225000,0.8119382504288164,0.23362541073384446,0.5591162143354211,81.00000000,1
49,11,19-04-10,03:57:25.952000,0.806483704974271,0.23691128148959475,0.562839248434238,82.00000000,1
50,11,19-04-10,03:57:26.791000,0.8051457975986278,0.24311792625045636,0.5710751565762004,85.00000000,1
51,11,19-04-10,03:57:27.525000,0.8250771869639795,0.2537422416940489,0.5309324982602645,85.00000000,1
