0.59017074,0.4141969,9.877279,2018-10-05 14:42:28.999
0.58538234,0.51954174,9.882068,2018-10-05 14:42:29.159
0.51355624,0.5243302,9.872491,2018-10-05 14:42:29.321
0.59017074,0.5386954,9.810242,2018-10-05 14:42:29.48
0.59974754,0.7206547,9.757569,2018-10-05 14:42:29.642
0.61411273,0.7637503,9.834184,2018-10-05 14:42:29.803
0.59495914,0.6727707,9.791088,2018-10-05 14:42:29.962
0.61890113,0.7110779,9.901221,2018-10-05 14:42:30.124
0.5327099,0.6823475,9.829395,2018-10-05 14:42:30.283
0.5518635,0.61530983,9.901221,2018-10-05 14:42:30.444
0.5805939,0.62967503,9.834184,2018-10-05 14:42:30.604
0.49919105,0.7015011,9.800665,2018-10-05 14:42:30.767
0.60453594,0.7733272,9.81503,2018-10-05 14:42:30.926
0.49440265,0.7637503,9.829395,2018-10-05 14:42:31.087
0.4321534,0.6775591,9.8677025,2018-10-05 14:42:31.248
0.5422867,0.7637503,9.8198185,2018-10-05 14:42:31.41
0.5662287,0.81642276,9.800665,2018-10-05 14:42:31.569
0.5805939,0.8834604,9.81503,2018-10-05 14:42:31.729
0.6380547,0.85473,9.805453,2018-10-05 14:42:31.891
0.748188,0.9600749,9.503783,2018-10-05 14:42:32.053
0.81522566,0.62967503,9.321824,2018-10-05 14:42:32.211
1.4137762,0.6967127,8.239645,2018-10-05 14:42:32.372
2.528277,-0.22146365,7.2245035,2018-10-05 14:42:32.534
8.6334915,-4.272453,3.4560301,2018-10-05 14:42:32.695
10.994174,-8.883685,0.17118542,2018-10-05 14:42:32.854
8.6095495,-6.1303535,1.9859903,2018-10-05 14:42:33.015
8.135497,-6.2021794,2.895787,2018-10-05 14:42:33.177
8.590396,-4.6220064,1.650802,2018-10-05 14:42:33.336
9.902418,-3.1998506,0.30047232,2018-10-05 14:42:33.497
5.9184666,-3.2573113,0.89902276,2018-10-05 14:42:33.658
4.9943047,-2.3570917,1.9668367,2018-10-05 14:42:33.82
16.136919,-5.3833623,4.0306387,2018-10-05 14:42:33.981
8.676587,-6.513426,3.8774097,2018-10-05 14:42:34.14
4.1802764,-6.5948286,4.950012,2018-10-05 14:42:34.304
16.4338,-5.637148,3.8151605,2018-10-05 14:42:34.464
9.9790325,-5.1822495,0.90381116,2018-10-05 14:42:34.625
4.9081135,-2.2182279,1.1145009,2018-10-05 14:42:34.784
5.434838,-2.7257986,3.144784,2018-10-05 14:42:34.945
13.412318,-5.5461683,4.0545807,2018-10-05 14:42:35.106
7.062895,-5.843049,3.642778,2018-10-05 14:42:35.267
17.152061,-4.626795,2.8048072,2018-10-05 14:42:35.428
7.513005,-5.445612,1.8471266,2018-10-05 14:42:35.589
5.722142,-2.6013002,0.7266402,2018-10-05 14:42:35.749
9.667787,-3.5063083,1.4305356,2018-10-05 14:42:35.909
13.273455,-4.167108,3.4464533,2018-10-05 14:42:36.07
8.0445175,-5.565322,2.148796,2018-10-05 14:42:36.23
4.6782703,-7.4471645,4.859032,2018-10-05 14:42:36.391
18.009186,-4.8135424,2.1583729,2018-10-05 14:42:36.552
7.536947,-3.9947255,1.2916719,2018-10-05 14:42:36.713
3.7349546,-2.385822,1.0043676,2018-10-05 14:42:36.875
2.5570073,-2.2038627,1.7753005,2018-10-05 14:42:37.034
16.132132,-10.913968,2.8766334,2018-10-05 14:42:37.194
8.303091,-6.6187706,3.0681696,2018-10-05 14:42:37.355
5.2528787,-5.5222263,2.7617116,2018-10-05 14:42:37.516
6.1626754,-4.655525,2.3355439,2018-10-05 14:42:37.674
18.53112,-7.2747817,1.5310919,2018-10-05 14:42:37.838
6.799533,-3.894169,1.2533646,2018-10-05 14:42:37.999
4.0797195,-2.4672248,1.2964603,2018-10-05 14:42:38.157
10.769119,-4.1240125,3.3842041,2018-10-05 14:42:38.319
11.779472,-4.1718965,3.7481227,2018-10-05 14:42:38.479
5.841852,-6.211756,3.4320881,2018-10-05 14:42:38.638
5.755661,-4.607641,2.8191724,2018-10-05 14:42:38.8
17.405846,-5.7041855,2.1200657,2018-10-05 14:42:38.959
10.175357,-4.1814733,0.961272,2018-10-05 14:42:39.12
5.257667,-3.0897174,0.51595044,2018-10-05 14:42:39.28
8.99741,-4.0665517,1.1719618,2018-10-05 14:42:39.441
8.973468,-2.4193408,2.019509,2018-10-05 14:42:39.602
7.2113357,-4.373009,2.967613,2018-10-05 14:42:39.764
9.093178,-4.1383777,1.6172832,2018-10-05 14:42:39.923
8.0445175,-3.9803603,0.6548142,2018-10-05 14:42:40.084
11.224017,-4.7896004,-0.18195933,2018-10-05 14:42:40.247
10.333375,-3.8654387,-0.7565677,2018-10-05 14:42:40.405
8.240842,-3.4967315,0.15203181,2018-10-05 14:42:40.57
7.929596,-3.5446155,1.0905589,2018-10-05 14:42:40.726
9.830592,-3.7840357,3.1064768,2018-10-05 14:42:40.89
9.414001,-3.8127663,2.7665,2018-10-05 14:42:41.049
7.776367,-4.4161053,2.1392193,2018-10-05 14:42:41.21
6.7803793,-3.9324763,2.1200657,2018-10-05 14:42:41.371
4.9703627,-3.1040826,1.9045875,2018-10-05 14:42:41.531
9.02614,-3.927688,1.9237411,2018-10-05 14:42:41.691
11.654974,-3.2381577,1.1575965,2018-10-05 14:42:41.852
5.4061074,-3.4440591,1.2054806,2018-10-05 14:42:42.013
4.7644615,-2.730587,1.4401124,2018-10-05 14:42:42.174
9.619903,-4.3634324,3.0921116,2018-10-05 14:42:42.335
8.590396,-4.88058,4.772841,2018-10-05 14:42:42.494
