2562-03-05 124654,,,,,,,,,,,,
Start Time,2562/03/05 12:46:54,Timestamp,1551764814148,,,,,,,,,
sensor ID,timestamp (ms),Sample Count,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mark
76f897717d325b35,1551764816288,32,-5889.0,-9473.0,8191.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764816348,33,-2561.0,-11009.0,10239.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764816408,34,-4097.0,-8449.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764816498,35,-5121.0,-9473.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764816528,36,-5121.0,-8193.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764816618,37,-5121.0,-8449.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764816708,38,-5633.0,-8193.0,8959.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764816737,39,-6145.0,-9217.0,8959.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764816828,40,-5633.0,-8705.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817067,41,-4353.0,-9729.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817068,42,-4097.0,-9217.0,10495.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817070,43,-5633.0,-8705.0,11007.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817127,44,-4865.0,-8705.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817129,45,-5377.0,-8449.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817188,46,-5377.0,-8449.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817337,47,-5377.0,-8705.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817338,48,-4609.0,-9473.0,7167.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817398,49,-3329.0,-10753.0,11263.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817458,50,-4353.0,-7681.0,10495.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817518,51,-4609.0,-9217.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817608,52,-5377.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817668,53,-5121.0,-8449.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817728,54,-5121.0,-8449.0,8959.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817818,55,-5633.0,-8449.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817848,56,-5889.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764817937,57,-5889.0,-8449.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818028,58,-5633.0,-10497.0,10239.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818058,59,-4609.0,-8193.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818147,60,-3585.0,-8193.0,10495.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818208,61,-5889.0,-9985.0,8191.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818448,62,-4865.0,-8449.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818449,63,-5377.0,-8449.0,8703.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818450,64,-5633.0,-8449.0,8959.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818478,65,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818627,66,-6913.0,-8961.0,11007.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818629,67,-3073.0,-10241.0,8703.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818658,68,-4865.0,-8193.0,10239.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818717,69,-5121.0,-9217.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818957,70,-5121.0,-8193.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764818958,71,-4609.0,-8193.0,8959.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819017,72,-5377.0,-8705.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819047,73,-6401.0,-9473.0,8703.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819049,74,-6145.0,-8449.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819137,75,-5633.0,-10497.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819168,76,-3841.0,-8961.0,10239.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819258,77,-2561.0,-8193.0,10751.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819348,78,-5377.0,-9473.0,7679.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819408,79,-5633.0,-8449.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819468,80,-5377.0,-8193.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819498,81,-5377.0,-8961.0,8447.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819618,82,-5121.0,-8705.0,8703.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819707,83,-6401.0,-8961.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819709,84,-3329.0,-10241.0,8703.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819768,85,-4609.0,-8193.0,10495.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819828,86,-4865.0,-9217.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764819918,87,-4865.0,-8449.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820010,88,-4609.0,-8705.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820038,89,-4609.0,-8705.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820097,90,-5633.0,-8961.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820157,91,-6145.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820307,92,-5377.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820309,93,-4353.0,-9473.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820368,94,-3585.0,-9217.0,10239.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820428,95,-4865.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820488,96,-4609.0,-8449.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820578,97,-4865.0,-8193.0,10239.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820668,98,-5121.0,-9217.0,10239.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820698,99,-4865.0,-8449.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820788,100,-6145.0,-8449.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820818,101,-6145.0,-8961.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764820908,102,-5377.0,-9217.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821057,103,-5633.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821058,104,-5889.0,-8449.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821118,105,-5121.0,-9473.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821148,106,-5377.0,-8961.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821237,107,-5121.0,-8705.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821357,108,-4865.0,-8449.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821388,109,-4353.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821418,110,-4865.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821477,111,-4865.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821568,112,-4865.0,-8705.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821628,113,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821718,114,-4865.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821747,115,-4865.0,-8961.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821808,116,-4609.0,-8961.0,10495.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821898,117,-5121.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764821958,118,-5377.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822018,119,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822078,120,-5121.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822137,121,-5377.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822228,122,-5121.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822288,123,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822348,124,-5377.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822437,125,-5121.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822468,126,-5377.0,-8961.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822558,127,-5121.0,-8705.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822648,128,-5121.0,-8961.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822678,129,-5121.0,-8705.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822737,130,-5121.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822798,131,-5377.0,-8961.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822888,132,-4865.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764822948,133,-4865.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823008,134,-5121.0,-9217.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823068,135,-4865.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823128,136,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823218,137,-4865.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823278,138,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823337,139,-5121.0,-8705.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823398,140,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823457,141,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823547,142,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823607,143,-5121.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823667,144,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823727,145,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823787,146,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823877,147,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823937,148,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764823997,149,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824058,150,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824117,151,-5121.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824208,152,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824268,153,-5121.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824328,154,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824388,155,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824448,156,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824568,157,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824598,158,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824658,159,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824718,160,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824778,161,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824868,162,-5377.0,-8961.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824928,163,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764824987,164,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825048,165,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825107,166,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825198,167,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825258,168,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825318,169,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825377,170,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825437,171,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825528,172,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825588,173,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825648,174,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825708,175,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825768,176,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825857,177,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764825918,178,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826008,179,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826037,180,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826098,181,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826187,182,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826247,183,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826308,184,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826368,185,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826428,186,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826548,187,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826577,188,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826637,189,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826698,190,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826757,191,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826848,192,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826908,193,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764826968,194,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827028,195,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827088,196,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827177,197,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827237,198,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827327,199,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827357,200,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827418,201,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827507,202,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827568,203,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827627,204,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827688,205,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827747,206,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827838,207,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827898,208,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764827957,209,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828017,210,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828078,211,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828167,212,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828227,213,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828289,214,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828348,215,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828408,216,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828497,217,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828587,218,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828618,219,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828678,220,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828737,221,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828828,222,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828887,223,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764828947,224,-5377.0,-8961.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764829007,225,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76f897717d325b35,1551764829067,226,-5377.0,-8705.0,9471.0,0.0,0.0,0.0,0.0,0.0,0.0,0
