timestamp,x,y,z,label
2018-10-21 18:46:09.957,-3.3387144,-13.745112,0.5674258,running
2018-10-21 18:46:10.117,-11.62744,-2.7365725,2.942474,running
2018-10-21 18:46:10.276,24.948778,-24.303541,0.34715924,running
2018-10-21 18:46:10.436,8.677784,8.093599,-0.31244332,running
2018-10-21 18:46:10.597,23.722948,-35.44975,0.19871874,running
2018-10-21 18:46:10.758,-3.6164417,-3.13401,1.697489,running
2018-10-21 18:46:10.92,-7.9930425,-2.1380222,-1.9788077,running
2018-10-21 18:46:11.077,11.402386,-14.29099,0.36152446,running
2018-10-21 18:46:11.236,5.54138,12.173319,1.0127473,running
2018-10-21 18:46:11.396,33.390736,-35.028366,13.572729,running
2018-10-21 18:46:11.559,-5.6084175,-5.0254292,5.0254292,running
2018-10-21 18:46:11.717,3.702633,-27.788301,-1.9596541,running
2018-10-21 18:46:11.879,13.992912,-6.1938,0.08379706,running
2018-10-21 18:46:12.038,0.4429273,8.438364,2.0374656,running
2018-10-21 18:46:12.197,19.39902,-23.106441,11.149797,running
2018-10-21 18:46:12.358,-4.923676,-3.3399115,3.7134068,running
2018-10-21 18:46:12.521,-3.0801406,-6.7971387,-1.1935096,running
2018-10-21 18:46:12.679,8.821436,-13.304579,1.9991584,running
2018-10-21 18:46:12.839,-1.8543092,7.973889,2.2720973,running
2018-10-21 18:46:12.999,8.476671,-18.169598,-1.0259154,running
2018-10-21 18:46:13.163,-20.792444,-4.6136265,1.4437037,running
2018-10-21 18:46:13.32,37.71945,-38.768112,6.4763155,running
2018-10-21 18:46:13.482,6.0585275,1.3180081,0.7493851,running
2018-10-21 18:46:13.641,11.924321,-1.2282255,0.8643068,running
2018-10-21 18:46:13.803,-6.5325794,-4.972757,0.15083471,running
2018-10-21 18:46:13.961,-9.731233,-1.9273324,0.23223756,running
2018-10-21 18:46:14.121,19.580978,-14.525621,2.956839,running
2018-10-21 18:46:14.282,2.5917234,7.7201033,0.9840169,running
2018-10-21 18:46:14.442,22.3391,-32.275036,9.397242,running
2018-10-21 18:46:14.603,-2.7353754,-4.7620673,3.7229836,running
2018-10-21 18:46:14.765,4.334702,-30.675709,-6.393716,running
2018-10-21 18:46:14.922,13.652935,-5.365406,0.30885202,running
2018-10-21 18:46:15.087,0.079008654,9.022549,0.35194764,running
2018-10-21 18:46:15.242,20.620062,-24.341848,10.776301,running
2018-10-21 18:46:15.405,-12.451046,-2.3008277,2.5737667,running
2018-10-21 18:46:15.564,6.341043,-23.848642,-2.5677812,running
2018-10-21 18:46:15.725,14.126987,-7.7452426,3.3782187,running
2018-10-21 18:46:15.886,1.5825673,7.6770077,1.8507179,running
2018-10-21 18:46:16.046,21.381418,-23.614012,5.3223104,running
2018-10-21 18:46:16.206,-6.4990606,-5.9448028,1.4580688,running
2018-10-21 18:46:16.368,3.9755719,-21.147984,-1.0881647,running
2018-10-21 18:46:16.525,16.770185,-9.0237465,1.9847932,running
2018-10-21 18:46:16.687,5.7903767,11.479,-1.0546459,running
2018-10-21 18:46:16.846,29.665356,-27.266367,-2.610877,running
2018-10-21 18:46:17.005,-10.502166,-15.186421,6.88333,running
2018-10-21 18:46:17.166,14.069527,-31.33651,-2.6922798,running
2018-10-21 18:46:17.328,16.463728,-4.06296,4.110844,running
2018-10-21 18:46:17.489,7.0449386,9.041702,-1.6771383,running
