date,time,x,y,z,label
2018-10-05,14:42:44.1,6.95755,-2.1511903,2.0290859,walking_down
2018-10-05,14:42:44.261,4.941632299999998,-1.4760253,2.2014685000000003,walking_down
2018-10-05,14:42:44.423,6.6654577,-1.6101006000000002,2.3451207000000003,walking_down
2018-10-05,14:42:44.584,18.239029,-5.062539599999999,1.8902222,walking_down
2018-10-05,14:42:44.745,7.4028716,-5.345055,1.555034,walking_down
2018-10-05,14:42:44.905,4.965574299999999,-3.0753522,1.6555905,walking_down
2018-10-05,14:42:45.063,10.673351,-4.703409,2.7329812,walking_down
2018-10-05,14:42:45.224,11.190498,-4.1718965,4.1359835,walking_down
2018-10-05,14:42:45.385,7.2400660000000014,-4.320337,2.8670566,walking_down
2018-10-05,14:42:45.547,7.1155677,-6.221333,5.4671597,walking_down
2018-10-05,14:42:45.706,4.43885,-2.5821466,7.181408,walking_down
2018-10-05,14:42:45.869,4.735731,-2.7401638,10.720038,walking_down
2018-10-05,19:24:15.089,5.1116204000000005,-3.2561142000000003,1.8926164,walking_down
2018-10-05,19:24:15.249,12.690466,-5.425261,-1.7357962,walking_down
2018-10-05,19:24:15.41,11.052833,-3.3997664,0.34117374,walking_down
2018-10-05,19:24:15.569,6.054936,-4.146757,0.37469256,walking_down
2018-10-05,19:24:15.73,7.371747,-8.111555000000001,5.2720322999999985,walking_down
2018-10-05,19:24:15.891,7.290344,-4.9895163,1.2557588,walking_down
2018-10-05,19:24:16.052,6.730101,-2.767697,2.1655555,walking_down
2018-10-05,19:24:16.21,12.067974,-1.661576,0.62847793,walking_down
2018-10-05,19:24:16.372,2.2768857,-2.9017725,2.9508536,walking_down
2018-10-05,19:24:16.533,13.212402,-4.6878470000000005,5.5737014,walking_down
2018-10-05,19:24:16.692,9.822212,-2.96881,2.457648,walking_down
2018-10-05,19:24:16.853,3.6128504,-5.5880665999999986,3.8175547,walking_down
2018-10-05,19:24:17.013,19.595345,-3.5194763999999994,2.9987376,walking_down
2018-10-05,19:24:17.173,9.563639,-3.940856,0.91578215,walking_down
2018-10-05,19:24:17.333,4.5274353,-1.8195933,1.4185646,walking_down
2018-10-05,19:24:17.493,5.729325,-3.1076740000000003,3.357868,walking_down
2018-10-05,19:24:17.656,15.73589,-3.9025488,3.3722332,walking_down
2018-10-05,19:24:17.815,6.9647326000000005,-5.664681400000001,3.027468,walking_down
2018-10-05,19:24:17.976,6.1650696,-5.434838,3.9947255,walking_down
2018-10-05,19:24:18.134,18.173187,-2.0494366000000004,2.3953989,walking_down
2018-10-05,19:24:18.294,9.396045,-2.7581203,0.50397944,walking_down
2018-10-05,19:24:18.456,3.2920272000000006,-0.82360536,1.7633294999999998,walking_down
2018-10-05,19:24:18.617,2.9041667,-3.0310593,3.74094,walking_down
2018-10-05,19:24:18.775,9.865308,-6.105214,2.2373815,walking_down
2018-10-05,19:24:18.935,6.2847795,-6.4164605,4.373009,walking_down
2018-10-05,19:24:19.099,14.352042,-1.541866,3.2716765,walking_down
2018-10-05,19:24:19.257,7.299921,-4.0222588,0.8295909,walking_down
2018-10-05,19:24:19.416,5.925649,-1.5179238000000002,3.0561984,walking_down
2018-10-05,19:24:19.577,9.683349,-2.504335,4.7548847,walking_down
2018-10-05,19:24:19.739,5.7963624000000005,-3.9983168,4.593276,walking_down
2018-10-05,19:24:19.897,15.869966,-5.9424085999999985,2.2709002000000003,walking_down
2018-10-05,19:24:20.062,8.356961,-3.1124623,0.35553896,walking_down
2018-10-05,19:24:20.22,8.109161,-2.3798366,0.39863458,walking_down
2018-10-05,19:24:20.378,7.429208,-3.3518825,2.3331497000000003,walking_down
2018-10-05,19:24:20.539,10.526108,-3.514688,2.9987376,walking_down
2018-10-05,19:24:20.701,9.305065,-3.7588966,2.8502972,walking_down
2018-10-05,19:24:20.859,8.672996000000001,-2.992752,1.5095441,walking_down
2018-10-05,19:24:21.023,12.949039,-4.050989,0.33638534,walking_down
2018-10-05,19:24:21.18,9.951499,-3.4620156000000004,-0.4381389,walking_down
2018-10-05,19:24:21.342,8.807071,-2.3750482,-0.11731588,walking_down
2018-10-05,19:24:21.501,9.419987,-2.1260512,1.9069817,walking_down
2018-10-05,19:24:21.661,7.5824365999999985,-2.552219,3.5110967000000004,walking_down
2018-10-05,19:24:21.822,8.027759,-3.2465374,3.4105403,walking_down
2018-10-05,19:24:21.984,5.978321599999999,-2.1499932,2.529474,walking_down
2018-10-05,19:24:22.142,6.691794,-2.0015526,1.6675615,walking_down
2018-10-05,19:24:22.306,15.161283,-2.566584,1.6723499,walking_down
2018-10-05,19:24:22.464,6.9264255000000015,-2.0254946,2.1080947,walking_down
2018-10-05,19:24:22.625,6.1650696,-1.733402,1.4377182,walking_down
2018-10-05,19:24:22.785,9.161413,-4.0318356,2.4289176,walking_down
2018-10-05,19:24:22.946,10.492589,-4.0318356,4.286818,walking_down
2018-10-05,19:24:23.107,7.405266,-2.7389667,2.7497406000000004,walking_down
2018-10-05,19:24:23.268,6.9360023,-1.9632454,2.4624364,walking_down
2018-10-05,19:24:23.428,13.27944,-1.6376339,2.7736826,walking_down
2018-10-05,19:24:23.588,12.700043,0.20470424,1.7298107,walking_down
2018-10-05,19:24:23.748,4.6950297,-2.7389667,1.638831,walking_down
2018-10-05,19:24:23.908,8.77834,-3.083732,0.973243,walking_down
2018-10-05,19:24:24.067,7.00304,-1.9393034,2.6396074,walking_down
2018-10-05,19:24:24.228,11.847707000000002,-1.1300632,5.0038815,walking_down
2018-10-05,19:24:24.389,6.0262055,-1.4460978999999998,2.505532,walking_down
2018-10-05,19:24:24.554,8.60117,-2.9783869,1.9596541,walking_down
2018-10-05,19:24:24.708,7.0940194000000005,-2.4468741,1.3515269,walking_down
2018-10-05,19:24:24.869,16.540342000000006,-2.5187001,0.92057055,walking_down
2018-10-05,19:24:25.031,6.1411276,-1.8531121,0.92535895,walking_down
2018-10-05,19:24:25.191,5.729325,-2.6240451,1.0163386,walking_down
2018-10-05,19:24:25.353,7.6255326,-2.858677,1.2988545,walking_down
2018-10-05,19:24:25.51,14.936227,-5.114014599999999,2.5821466,walking_down
2018-10-05,19:24:25.671,7.860164,-2.6719291000000003,3.3722332,walking_down
2018-10-05,19:24:25.832,6.739678,-2.7150247000000003,4.2676644,walking_down
2018-10-05,19:24:25.992,15.027207,-2.2409728,2.1559787,walking_down
2018-10-05,19:24:26.152,13.6673,-5.506664,-0.49081135,walking_down
2018-10-05,19:24:26.319,4.3742065000000006,-5.2624555,5.425261,walking_down
2018-10-05,19:50:46.635,3.7684734,-4.0270470000000005,5.623979599999998,walking
2018-10-05,19:50:46.796,11.232397,-4.984728,-1.6627731,walking
2018-10-05,19:50:46.957,13.071144,-7.7859440000000015,-1.5239093,walking
2018-10-05,19:50:47.115,7.9667062999999985,-5.971139,0.15562311,walking
2018-10-05,19:50:47.278,8.507795,-4.9895163,1.5442601,walking
2018-10-05,19:50:47.437,11.423933,-5.066130599999998,1.6448165,walking
2018-10-05,19:50:47.6,13.1717005,-3.8067808,2.2146366000000004,walking
2018-10-05,19:50:47.76,7.018602400000002,-0.92895025,1.4772223999999998,walking
2018-10-05,19:50:47.918,7.8086886,-2.3080103,1.4149733,walking
2018-10-05,19:50:48.078,9.551667,-4.8698063,1.7166426,walking
2018-10-05,19:50:48.241,8.627506,-4.7979803,1.3623008,walking
2018-10-05,19:50:48.399,8.239645,-4.88896,1.1994951,walking
2018-10-05,19:50:48.562,10.854114,-3.4380736000000005,0.7398083000000001,walking
2018-10-05,19:50:48.721,14.019248,0.46806642,0.18435353,walking
2018-10-05,19:50:48.883,8.177396,-0.81402856,1.0271125,walking
2018-10-05,19:50:49.043,8.627506,-4.3526587,2.1619642000000003,walking
2018-10-05,19:50:49.203,8.354567,-6.196194,3.2824504,walking
2018-10-05,19:50:49.364,9.877279,-4.8841715,1.5394716999999998,walking
2018-10-05,19:50:49.523,10.135853,-3.4045548,0.48123455,walking
2018-10-05,19:50:49.687,7.277176,-0.05746084,0.25617957,walking
2018-10-05,19:50:49.846,11.716026,-3.040636,-0.092176765,walking
2018-10-05,19:50:50.004,8.900445,-4.2425256,2.2864625,walking
2018-10-05,19:50:50.165,8.416816,-5.602432,3.3399115,walking
2018-10-05,19:50:50.327,12.611458,-5.8466406,3.1675289,walking
2018-10-05,19:50:50.485,11.620258,-4.572925,1.3910311000000002,walking
2018-10-05,19:50:50.648,7.8326306,-2.3415294,0.09816227,walking
2018-10-05,19:50:50.807,8.028955,-1.8052281000000003,1.079785,walking
2018-10-05,19:50:50.967,8.866926,-3.86903,1.4580688,walking
2018-10-05,19:50:51.129,8.967483,-5.00867,2.3774424,walking
2018-10-05,19:50:51.29,8.819042,-6.133945,4.4029370000000005,walking
2018-10-05,19:50:51.451,15.5515375,-5.6407394,3.1723173,walking
2018-10-05,19:50:51.609,10.643424,-2.9735985,0.5243302,walking
2018-10-05,19:50:51.77,6.903681,-1.1109096,0.06943185,walking
2018-10-05,19:50:51.932,8.512584,-2.2744915,0.92176765,walking
2018-10-05,19:50:52.092,12.137405,-4.5394063,1.8650831,walking
2018-10-05,19:50:52.254,7.942764299999999,-5.070919,2.5258827,walking
2018-10-05,19:50:52.412,7.9331875,-6.129156,3.4739866000000004,walking
2018-10-05,19:50:52.573,13.334506,-3.7349546,1.7118542,walking
2018-10-05,19:50:52.733,11.107899,-2.753332,0.32321724,walking
2018-10-05,19:50:52.893,7.219714999999999,-1.9919758,0.04070143,walking
2018-10-05,19:50:53.054,9.613917,-3.1890767,1.1085154,walking
2018-10-05,19:50:53.216,11.486182,-4.3909660000000015,1.5586253,walking
2018-10-05,19:50:53.375,8.7951,-5.3199162000000015,2.56419,walking
2018-10-05,19:50:53.535,7.890092,-6.196194,3.0430303,walking
2018-10-05,19:50:53.698,10.370484,-3.9600096,1.6065093,walking
2018-10-05,19:50:53.858,11.136629,-2.882619,0.82599956,walking
2018-10-05,19:50:54.017,8.340200999999999,-2.0973208,0.079008654,walking
2018-10-05,19:50:54.177,11.821371,-2.111686,0.4429273,walking
2018-10-05,19:50:54.34,9.51336,-3.4476504,1.8986019,walking
2018-10-05,19:50:54.502,10.20289,-5.6551046,2.7988217,walking
2018-10-05,19:50:54.661,8.589199,-5.93762,2.8275523,walking
2018-10-05,19:50:54.821,11.371261,-4.261679,1.5586253,walking
2018-10-05,19:50:54.983,10.451887,-3.2369606,0.34237084,walking
2018-10-05,19:50:55.142,7.3250600000000015,-3.0885203,0.94092125,walking
2018-10-05,19:50:55.303,9.139865,-2.7964275,1.5059528,walking
2018-10-05,19:50:55.463,10.111911,-2.7198130000000003,1.8459295,walking
2018-10-05,19:50:55.624,9.101558,-4.9320555,1.8794483,walking
2018-10-05,19:50:55.785,8.617929,-4.951209,2.1763294,walking
2018-10-05,19:50:55.945,9.527725,-4.3574470000000005,1.673547,walking
