2562-01-14 151731,,,,,,,,,,,,
Start Time,2562/01/14 15:17:31,Timestamp,1547453851642,,,,,,,,,
sensor ID,timestamp (ms),Sample Count,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mark
5be990fc c4796ef,1547453851673,0,6655.0,4863.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453851701,1,6655.0,4863.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453851731,2,6655.0,4863.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453851761,3,6911.0,4863.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453851791,4,6655.0,4863.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453851821,5,6655.0,4863.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453851851,6,6911.0,5119.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453851911,7,6655.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852000,8,6655.0,5119.0,4863.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852001,9,6399.0,5119.0,4863.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852003,10,6399.0,5375.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852031,11,6399.0,5375.0,4863.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852061,12,6399.0,4863.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852091,13,6655.0,4863.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852121,14,6655.0,5119.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852180,15,6911.0,5375.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852181,16,6655.0,5375.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852241,17,6399.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852301,18,6399.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852302,19,6399.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852331,20,6399.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852361,21,6399.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852391,22,6399.0,4863.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852421,23,6399.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852481,24,6399.0,5119.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852482,25,6655.0,4863.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852511,26,6655.0,4863.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852601,27,6655.0,5119.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852602,28,6655.0,5119.0,4351.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852631,29,6655.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852691,30,6399.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852693,31,6655.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547453852722,32,6399.0,5119.0,4607.0,0.0,0.0,0.0,0.0,0.0,0.0,0
