2562-01-14 162008,,,,,,,,,,,,
Start Time,2562/01/14 16:20:08,Timestamp,1547457608547,,,,,,,,,
sensor ID,timestamp (ms),Sample Count,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mark
5be990fc c4796ef,1547457608587,0,,,,,,,,,,0
5be990fc c4796ef,1547457608593,1,6143.0,8447.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608587,1,6143.0,8447.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608682,2,6143.0,8703.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608682,3,5631.0,8447.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608712,4,5887.0,8703.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608802,5,5887.0,8703.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608803,6,6399.0,8447.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608804,7,6399.0,8447.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608804,8,6399.0,8703.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608832,9,6143.0,8703.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608893,10,6143.0,8703.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457608894,11,5887.0,8703.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457609042,12,6143.0,8703.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457609043,13,5887.0,8959.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457609044,14,6399.0,8703.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457609044,15,6655.0,8703.0,9727.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5be990fc c4796ef,1547457609192,16,5887.0,8703.0,9983.0,0.0,0.0,0.0,0.0,0.0,0.0,0
