,timestamp,x,y,z,HR,AI
0,2019-01-04 11:37:01.695,0.26482803061224486,-0.16307444897959184,0.9157821428571428,44.91539,1.0
1,2019-01-04 11:37:01.854,0.24430630612244894,-0.15965416326530613,0.9587801020408162,44.91539,1.0
2,2019-01-04 11:37:02.012,0.24235185714285715,-0.20753819387755104,0.9587801020408162,44.91539,1.0
3,2019-01-04 11:37:02.172,0.19691087755102038,-0.16991503061224486,0.9690409183673468,44.91539,1.0
4,2019-01-04 11:37:02.334,0.19886532653061223,-0.1620972244897959,0.9656206122448979,44.91539,1.0
5,2019-01-04 11:37:02.493,0.18616139795918366,-0.15427941836734693,0.9729497959183673,44.91539,1.0
6,2019-01-04 11:37:02.656,0.18176388775510202,-0.11030429591836735,0.9685523469387755,44.91539,1.0
7,2019-01-04 11:37:02.817,0.18371833673469387,-0.11225874489795919,0.9836992857142856,44.91539,1.0
8,2019-01-04 11:37:02.975,0.18860445918367347,-0.12691712244897957,0.9890739795918367,44.52216,1.0
9,2019-01-04 11:37:03.136,0.18713862244897955,-0.12251961224489792,0.9876081632653061,44.52216,1.0
10,2019-01-04 11:37:03.3,0.17980942857142856,-0.12642851020408163,0.9841878571428572,44.52216,1.0006544639980275
11,2019-01-04 11:37:03.457,0.19397920408163263,-0.12691712244897957,0.9680636734693877,44.52216,1.0004586164125369
12,2019-01-04 11:37:03.617,0.18616139795918366,-0.15916555102040814,1.0032437755102042,44.52216,1.0003763321608241
13,2019-01-04 11:37:03.779,0.17638914285714288,-0.1586769387755102,0.9836992857142856,44.52216,1.0001601595979521
14,2019-01-04 11:37:03.94,0.1846955612244898,-0.16160861224489792,0.9827220408163264,44.52216,1.0001367281130087
15,2019-01-04 11:37:04.099,0.18811584693877548,-0.17138086734693878,0.9802789795918366,44.801346,1.0001216164635125
16,2019-01-04 11:37:04.259,0.19007029591836733,-0.1601427755102041,0.9851651020408162,44.801346,1.0001486329005425
17,2019-01-04 11:37:04.422,0.19104752040816325,-0.16258583673469387,0.9739270408163264,44.801346,1.0001248062001618
18,2019-01-04 11:37:04.581,0.19104752040816325,-0.1620972244897959,0.9841878571428572,44.801346,1.000103106952706
19,2019-01-04 11:37:04.743,0.1905589081632653,-0.1620972244897959,0.978813163265306,44.801346,1.0000911482439991
20,2019-01-04 11:37:04.902,0.18811584693877548,-0.1620972244897959,0.9827220408163264,44.801346,1.0000628062698742
21,2019-01-04 11:37:05.062,0.1890930714285714,-0.16111999999999999,0.9817447959183674,44.801346,1.0000306469219669
22,2019-01-04 11:37:05.224,0.18616139795918366,-0.1586769387755102,0.9910284693877549,45.768826000000004,0.9999847452384037
23,2019-01-04 11:37:05.384,0.19349058163265306,-0.1547680306122449,0.9646434183673467,45.768826000000004,0.9999733687481712
24,2019-01-04 11:37:05.545,0.19349058163265306,-0.15379080612244897,0.9876081632653061,45.768826000000004,0.999980057918643
25,2019-01-04 11:37:05.708,0.18274111224489795,-0.16111999999999999,0.9797904081632652,45.768826000000004,0.9999830055083997
26,2019-01-04 11:37:05.866,0.1807866530612245,-0.15769971428571428,0.9905398979591835,45.768826000000004,0.9999805935177102
27,2019-01-04 11:37:06.027,0.1890930714285714,-0.16160861224489792,0.9900512244897959,45.768826000000004,0.9999853802692857
28,2019-01-04 11:37:06.19,0.18567278571428572,-0.1586769387755102,0.9729497959183673,51.309371999999996,0.9999846759900429
29,2019-01-04 11:37:06.351,0.18225249999999996,-0.15769971428571428,0.9749042857142857,51.309371999999996,0.9999873586342889
30,2019-01-04 11:37:06.51,0.18518417346938773,-0.16307444897959184,0.9856537755102039,51.309371999999996,0.9999889741049122
31,2019-01-04 11:37:06.672,0.1802980408163265,-0.16258583673469387,0.9768587244897958,51.309371999999996,0.9999897571742579
32,2019-01-04 11:37:06.833,0.17932081632653057,-0.1620972244897959,0.9827220408163264,51.309371999999996,0.9999917840678182
33,2019-01-04 11:37:06.993,0.1710144081632653,-0.16405167346938773,0.9797904081632652,51.309371999999996,0.9999901001654509
34,2019-01-04 11:37:07.152,0.17883220408163264,-0.16649473469387752,0.9802789795918366,51.309371999999996,0.9999834538607114
35,2019-01-04 11:37:07.315,0.17492330612244897,-0.16649473469387752,0.9783245918367346,54.079643000000004,0.9999779270163941
36,2019-01-04 11:37:07.474,0.17541191836734696,-0.16991503061224486,0.9851651020408162,54.079643000000004,0.999980067707241
37,2019-01-04 11:37:07.634,0.17345746938775508,-0.1669833469387755,0.9802789795918366,54.079643000000004,0.9999793746104638
38,2019-01-04 11:37:07.796,0.17443469387755098,-0.16551751020408162,0.9817447959183674,54.079643000000004,0.9999744638182626
39,2019-01-04 11:37:07.956,0.17736636734693875,-0.16942641836734693,0.9797904081632652,54.079643000000004,0.9999704124357701
40,2019-01-04 11:37:08.116,0.17638914285714288,-0.1718694795918367,0.9763701020408162,54.079643000000004,0.9999672706734547
41,2019-01-04 11:37:08.277,0.1802980408163265,-0.17089225510204084,0.9836992857142856,54.079643000000004,0.9999653519398737
42,2019-01-04 11:37:08.438,0.1715030204081633,-0.17089225510204084,0.978813163265306,55.464783,0.9999651410628086
43,2019-01-04 11:37:08.598,0.17345746938775508,-0.16454028571428572,0.9856537755102039,55.464783,0.9999645076225807
44,2019-01-04 11:37:08.758,0.16905995918367345,-0.16502889795918368,0.9827220408163264,55.464783,0.9999646317471584
45,2019-01-04 11:37:08.919,0.17052579591836736,-0.16747195918367347,0.9797904081632652,55.464783,0.9999656965292777
46,2019-01-04 11:37:09.079,0.17736636734693875,-0.14352993877551018,0.9832107142857142,55.464783,0.9999658891359435
47,2019-01-04 11:37:09.24,0.18518417346938773,-0.1156790306122449,0.982233469387755,55.464783,0.9999837501665726
48,2019-01-04 11:37:09.401,0.1978881020408163,-0.07365834693877552,0.9939601020408163,55.464783,1.0000614342427172
49,2019-01-04 11:37:09.561,0.20961479591836735,-0.06584055102040816,0.9851651020408162,52.865272999999995,1.0003033352920145
50,2019-01-04 11:37:09.721,0.20130838775510201,-0.06632916326530612,0.986630918367347,52.865272999999995,1.0005300869043479
51,2019-01-04 11:37:09.882,0.20521728571428569,-0.06730638775510205,0.9910284693877549,52.865272999999995,1.0006560184368511
52,2019-01-04 11:37:10.041,0.20130838775510201,-0.09027117346938776,0.9841878571428572,52.865272999999995,1.0007127212821798
53,2019-01-04 11:37:10.201,0.19104752040816325,-0.11372458163265305,0.9856537755102039,52.865272999999995,1.0006305408448837
54,2019-01-04 11:37:10.364,0.1954450408163265,-0.1313146326530612,0.9832107142857142,52.865272999999995,1.0005207508792953
55,2019-01-04 11:37:10.526,0.18860445918367347,-0.12398544897959181,0.9905398979591835,52.865272999999995,1.0004065617505635
56,2019-01-04 11:37:10.683,0.19886532653061223,-0.1601427755102041,0.982233469387755,51.565514,1.0002592938806587
57,2019-01-04 11:37:10.843,0.19739948979591837,-0.13864382653061225,0.9783245918367346,51.565514,1.0003051568658723
58,2019-01-04 11:37:11.007,0.18420694897959186,-0.14499579591836734,0.9490078571428572,51.565514,1.0003398005155442
59,2019-01-04 11:37:11.165,0.23599986734693876,-0.18017588775510204,0.9069870918367346,51.565514,1.000395715520768
60,2019-01-04 11:37:11.325,0.37867475510204085,-0.30379487755102036,1.022299693877551,51.565514,1.0006566297541744
61,2019-01-04 11:37:11.486,0.3244387653061224,-0.24858165306122446,0.9245771428571428,51.565514,1.0025012406146099
62,2019-01-04 11:37:11.658,0.35033522448979587,-0.296954306122449,0.8517738775510203,50.77197,1.0029422844571034
63,2019-01-04 11:37:11.809,0.39040146938775505,-0.32675967346938767,0.8507967346938776,50.77197,1.0040059495449374
64,2019-01-04 11:37:11.969,0.43828551020408163,-0.33506607142857137,0.6900431224489795,50.77197,1.0051403380238135
65,2019-01-04 11:37:12.132,0.6185835204081632,-0.4884904081632652,0.613330969387755,50.77197,1.0078407079149783
66,2019-01-04 11:37:12.29,0.8057221428571428,-0.39516543877551014,0.498506969387755,50.77197,1.0143891512909784
67,2019-01-04 11:37:12.451,0.870219081632653,-0.4078693571428571,0.36071823469387754,50.77197,1.02378203297833
68,2019-01-04 11:37:12.611,0.9488856122448978,-0.24564998979591834,0.22097505102040815,50.77197,1.03351978009123
69,2019-01-04 11:37:12.789,0.943022244897959,-0.21437877551020407,0.2981758367346939,50.3752,1.0434255202187162
70,2019-01-04 11:37:12.933,0.8941610204081631,-0.14352993877551018,0.33726482653061224,50.3752,1.0465341741329253
71,2019-01-04 11:37:13.093,0.8472541836734694,-0.16454028571428572,0.339707918367347,50.3752,1.0438744989261806
72,2019-01-04 11:37:13.254,0.8887863265306122,-0.25297916326530606,0.33628760204081626,50.3752,1.0371003533627603
73,2019-01-04 11:37:13.414,0.9102852040816326,-0.23294604081632653,0.44475959183673464,50.3752,1.028942201332902
74,2019-01-04 11:37:13.575,0.9444880612244898,-0.2627514285714286,0.23954233673469383,50.3752,1.0183229502683946
75,2019-01-04 11:37:13.736,0.9415564285714284,-0.22170795918367348,0.23856510204081635,50.3752,1.0109621921016578
76,2019-01-04 11:37:13.896,0.9581692857142855,-0.22903714285714283,0.2566437551020408,49.643127,1.005290075150163
77,2019-01-04 11:37:14.057,0.9327614285714285,-0.2446727551020408,0.21511170408163266,49.643127,1.00336080621931
78,2019-01-04 11:37:14.217,0.9376475510204082,-0.2671489387755102,0.18726077551020406,49.643127,1.0023560618347338
79,2019-01-04 11:37:14.379,0.9396019387755102,-0.22952576530612245,0.15550094897959185,49.643127,1.0025835635744405
80,2019-01-04 11:37:14.538,0.903444693877551,-0.29109095918367345,0.20875972448979593,49.643127,1.0031046773402
81,2019-01-04 11:37:14.699,0.8873205102040815,-0.32236216326530615,0.1432856326530612,49.643127,1.0029072016222642
82,2019-01-04 11:37:14.857,0.9039332653061224,-0.32089632653061223,0.15647818367346938,49.643127,1.0028607122950344
83,2019-01-04 11:37:15.024,0.9161485714285713,-0.3057493265306122,0.1388881326530612,45.569373999999996,1.00280470584028
84,2019-01-04 11:37:15.182,0.9317841836734695,-0.2852275918367347,0.13839952040816328,45.569373999999996,1.0011300668314775
85,2019-01-04 11:37:15.343,0.9317841836734695,-0.3121012857142857,0.13400201020408165,45.569373999999996,1.0011245752030686
86,2019-01-04 11:37:15.502,0.9419229081632652,-0.32346153061224486,0.1291158775510204,45.569373999999996,1.001007258385282
87,2019-01-04 11:37:15.663,0.9292189795918367,-0.3117348265306122,0.13595645918367347,45.569373999999996,1.0007005982388848
88,2019-01-04 11:37:15.824,0.9370367857142856,-0.31466653061224487,0.12374114285714284,45.569373999999996,1.0005305648446219
89,2019-01-04 11:37:15.985,0.9507179591836734,-0.30098535714285707,0.11836639795918365,45.569373999999996,1.0004783062769775
90,2019-01-04 11:37:16.143,0.9810119387755102,-0.27118,0.08123184387755102,43.532494,1.0003232150847403
91,2019-01-04 11:37:16.305,0.9590242857142857,-0.2355112551020408,0.19507858163265304,43.532494,1.000362577855725
